,Unnamed: 0,utterance,intent,label
627,627,Why have I been charged an extra £1?,Extra Charge On Statement.,4
628,628,"In my statement, I got a €1 extra fee.",Extra Charge On Statement.,4
629,629,Why is there a charge for $1 on my account?,Extra Charge On Statement.,4
630,630,"On my statement, there is a strange 1£ charge that appears as pending. What's causing that? I haven't purchased anything that's just a pound.",Extra Charge On Statement.,4
631,631,what was the $1 fee i got,Extra Charge On Statement.,4
632,632,I see a charge of 1L I do not recognize on my statement,Extra Charge On Statement.,4
633,633,I was overcharged one extra pound!,Extra Charge On Statement.,4
634,634,I noticed an extra pound charge?,Extra Charge On Statement.,4
635,635,I have been charged an extra pound!,Extra Charge On Statement.,4
636,636,Why does my statement show a $1 charge on my account?,Extra Charge On Statement.,4
637,637,Why has my card been charged an extra pound?,Extra Charge On Statement.,4
638,638,Why does my statement have an extra fee?,Extra Charge On Statement.,4
639,639,There is a  €1 fee on my account I didn't authorize,Extra Charge On Statement.,4
640,640,I was made to pay an additional pound!,Extra Charge On Statement.,4
641,641,I was charged an extra pound for no reason. Why is that?,Extra Charge On Statement.,4
642,642,It appears I have a fee in my statement.,Extra Charge On Statement.,4
643,643,When did I get a $1 extra fee on my statement?,Extra Charge On Statement.,4
644,644,What is this fee debit on my account?,Extra Charge On Statement.,4
645,645,I was charged an extra dollar on my account and would like to know the reason.,Extra Charge On Statement.,4
646,646,What is this extra €1 fee about?,Extra Charge On Statement.,4
647,647,I was overcharged a pound.,Extra Charge On Statement.,4
648,648,Why do i have an extra fee on my statement?,Extra Charge On Statement.,4
649,649,What was the $1 charge for on my statement?,Extra Charge On Statement.,4
650,650,I had a dollar charged to my account that's still pending and wanted to know what the charge is for?,Extra Charge On Statement.,4
651,651,I was charged extra or a hidden fee when I purchased something from you. What's the deal? I didn't authorize that charge.,Extra Charge On Statement.,4
652,652,What am I being charged an extra pound when I haven't bought something worth that much?,Extra Charge On Statement.,4
653,653,why was i charged a small amount,Extra Charge On Statement.,4
654,654,Do you also have this extra fee on your statement?,Extra Charge On Statement.,4
655,655,Why did I get charged one pound seemingly randomly?,Extra Charge On Statement.,4
656,656,Why was I charged an extra pound?,Extra Charge On Statement.,4
657,657,I am being charged a pound out of nowhere. What is this?,Extra Charge On Statement.,4
658,658,A pending charge of 1L appears on my statement.  Please explain as I have not made a purchase for that amount,Extra Charge On Statement.,4
659,659,Why did you guys charge me an extra €1?,Extra Charge On Statement.,4
660,660,Why was I charged more than I should have been?,Extra Charge On Statement.,4
661,661,What is the fee on my statement for?,Extra Charge On Statement.,4
662,662,"Hello, there seems to be a billing mistake associated with my account.  My app was charged $1 more than it should have.  Could you please explain why this may have happened?",Extra Charge On Statement.,4
663,663,Why is there a pending hold on one pound on my statement?,Extra Charge On Statement.,4
664,664,I need some help figuring out what this strange payment is on my account. It's stays pending and won't go away.,Extra Charge On Statement.,4
665,665,What is this $1 charge on my account?,Extra Charge On Statement.,4
666,666,There is a 1£ charge that appears as pending on my statement. What is that? I haven't purchased anything for a pound there.,Extra Charge On Statement.,4
667,667,Why did a transaction I made charge me $1?,Extra Charge On Statement.,4
668,668,"There seems to be an additional charge of £1 on my statement, what is the reason for this?",Extra Charge On Statement.,4
669,669,I still have not received an answer as to why I was charged $1.00 in a transaction?,Extra Charge On Statement.,4
670,670,Why does my statement show an extra fee?,Extra Charge On Statement.,4
671,671,"There's an extra fee on my statement, why is that?",Extra Charge On Statement.,4
672,672,There is some odd 1£ charge that appears as pending on my statement. What's that about? Pretty sure I haven't purchased anything for a pound there.,Extra Charge On Statement.,4
673,673,There is a pending payment on my account that is very strange. I don't remember making this and it won't go away. Can you help me figure this out?,Extra Charge On Statement.,4
674,674,Can you tell me about why the account I have was charged an extra 1$,Extra Charge On Statement.,4
675,675,why does my statement contain an extra fee?,Extra Charge On Statement.,4
676,676,Can you tell me why I was charged $1 for a transaction?,Extra Charge On Statement.,4
677,677,Why is there an extra €1 fee in my statement?,Extra Charge On Statement.,4
678,678,"There is an extra charge on my account I didn't authorise, it's just £1, what is it?",Extra Charge On Statement.,4
679,679,What is the dollar that I have pending on my statement there?,Extra Charge On Statement.,4
680,680,"I see an extra $1  charge on my statement, why is this?",Extra Charge On Statement.,4
681,681,Can you please explain to me why there is an extra €1 fee in my statement?,Extra Charge On Statement.,4
682,682,"There is an unexplained $1 charge on my statement, can you please explain this to me?",Extra Charge On Statement.,4
683,683,How can I find out about an extra fee on my statement?,Extra Charge On Statement.,4
684,684,"Hello, I see that I have been charged an extra $1 on my app.  Could you please provide me with a reason for this charge?",Extra Charge On Statement.,4
685,685,"In my statement, there was an extra €1 fee",Extra Charge On Statement.,4
686,686,Is there a reason there's an extra fee on my statement?,Extra Charge On Statement.,4
687,687,What is this extra fee on my statement.,Extra Charge On Statement.,4
688,688,What does the €1 fee mean?,Extra Charge On Statement.,4
689,689,"There's a €1 fee on my statement, why?",Extra Charge On Statement.,4
690,690,Why was I charged an additional $1?,Extra Charge On Statement.,4
691,691,I checked my statement and am being charged one pound. Where did this charge come from?,Extra Charge On Statement.,4
692,692,I do not know why I was charged for the $1 transaction.,Extra Charge On Statement.,4
693,693,I wanted to know about a pending dollar that is on my statement.,Extra Charge On Statement.,4
694,694,"I'm pretty frustrated about a pound charge that keeps  showing up in my account statement. It's listed in the app as ""pending"", it never changes, and now I'm thinking someone's hacked my account!",Extra Charge On Statement.,4
695,695,How come there is a $1 extra charge on my statement?,Extra Charge On Statement.,4
696,696,I was charged an extra pound.,Extra Charge On Statement.,4
697,697,There is a charge for an additional pound.,Extra Charge On Statement.,4
698,698,There is a strange 1£ charge that appears as pending on my statement. What's the cause for that? I haven't purchased anything for a pound.,Extra Charge On Statement.,4
699,699,I need to know what these extra charges are on my statement?,Extra Charge On Statement.,4
700,700,How come there is an extra fee on my statement?,Extra Charge On Statement.,4
701,701,Why is there an extra charge of 1 dollar on my statement?,Extra Charge On Statement.,4
702,702,"I checked my statement and saw a charge of one pound, where is this charge coming from?",Extra Charge On Statement.,4
703,703,I don't understand why there is an extra €1 fee in my statement.,Extra Charge On Statement.,4
704,704,Why was I charged extra on my app?,Extra Charge On Statement.,4
705,705,Why was my account assessed a fee?,Extra Charge On Statement.,4
706,706,There is an extra 1£ charge on my app. Why did you charge me extra?,Extra Charge On Statement.,4
707,707,Why i'm I being charged an extra pound,Extra Charge On Statement.,4
708,708,The $1.00 has still not been reverted as indicated in the previous email.,Extra Charge On Statement.,4
709,709,My statement shows and extra 1$ that was charged to it and I would like to know why.,Extra Charge On Statement.,4
710,710,"There is an extra $1 charge on my statement, why is that?",Extra Charge On Statement.,4
711,711,Is the 1 pound charge going to be reimbursed on my card?,Extra Charge On Statement.,4
712,712,I  see an extra 1£ charge on my app. Why did It charge me extra?,Extra Charge On Statement.,4
713,713,Why is there a fee added to my statement?,Extra Charge On Statement.,4
714,714,Why would there be an extra charge on my app?,Extra Charge On Statement.,4
715,715,There is a charge for 1£ on my statement.  I do not think that I bought anything that costed 1£.  What is going on?,Extra Charge On Statement.,4
716,716,Why does my transaction have an added fee?,Extra Charge On Statement.,4
717,717,There is  an extra 1£ charge on my app. Why did it charge me extra?,Extra Charge On Statement.,4
718,718,Why is there an additional fee showing on the statement I received?,Extra Charge On Statement.,4
719,719,How come I was charged a transaction of $1?,Extra Charge On Statement.,4
720,720,Please explain the charge of 1L in error.  I have purchased nothing in this amount.,Extra Charge On Statement.,4
721,721,Where did the  €1 fee in my statement come from,Extra Charge On Statement.,4
722,722,What is this random charge of one pound doing on my account?,Extra Charge On Statement.,4
723,723,I had to pay one pound more than the set price!,Extra Charge On Statement.,4
724,724,My statement is showing an extra £1 charge and I am unsure why. Is there an explanation for this?,Extra Charge On Statement.,4
725,725,Do I have a $1 extra fee on the statement?,Extra Charge On Statement.,4
726,726,Why is it showing that my account has been charged a dollar that is showing as pending?,Extra Charge On Statement.,4
727,727,"I do not understand why there is a pending 1£ charge on my statement, I do not recall making this transaction. Can you please tell me what this is about?",Extra Charge On Statement.,4
728,728,My statement shows an extra fee - what is it?,Extra Charge On Statement.,4
729,729,What is this €1 charge?,Extra Charge On Statement.,4
730,730,How long will the $1 charge show as pending?,Extra Charge On Statement.,4
731,731,I've been charged an extra £1 and I don't know what it's for,Extra Charge On Statement.,4
732,732,I was overcharged an additional pound.,Extra Charge On Statement.,4
733,733,I've been charged an extra £1 and I don't know why,Extra Charge On Statement.,4
734,734,My statement is showing I was Charged a dollar and I am not sure why.,Extra Charge On Statement.,4
735,735,Why is there a €1 charge on my statement?,Extra Charge On Statement.,4
736,736,An extra fee of €1 was in my statement,Extra Charge On Statement.,4
737,737,I would like to know why a withdraw I made for some cash shows up as pending.,Pending Cash Withdrawal.,5
738,738,Why is my cash withdrawal still showing as pending?,Pending Cash Withdrawal.,5
739,739,"I have the cash already, my account still shows up as pending.  How can my account be still pending?",Pending Cash Withdrawal.,5
740,740,I tried to get cash out of the ATM but it is taking too long,Pending Cash Withdrawal.,5
741,741,Why is the cash withdrawal under pending?,Pending Cash Withdrawal.,5
742,742,What does it mean if my cash withdrawal does not show up properly?,Pending Cash Withdrawal.,5
743,743,"Hello, I have a pending transaction in my account due to an ATM machine that wasn't working. In any case if the transaction goes through, after how long can I get my money back?",Pending Cash Withdrawal.,5
744,744,Why is my ATM withdrawal still pending?,Pending Cash Withdrawal.,5
745,745,Is the cash withdrawal going to show?,Pending Cash Withdrawal.,5
746,746,"Cash withdrawal has been pending, why is it so?",Pending Cash Withdrawal.,5
747,747,My account shows up as pending after I received cash from the ATM earlier.  How can this be still pending? I've got the cash already.,Pending Cash Withdrawal.,5
748,748,How long does it take to verify a cash withdraw?,Pending Cash Withdrawal.,5
749,749,"The transaction for the cash I pulled out of the ATM earlier is pending in the app, but how if I already have the cash?",Pending Cash Withdrawal.,5
750,750,Why has my withdrawal not posted?,Pending Cash Withdrawal.,5
751,751,"When I used one of the ATMs in the city centre today, I tried to take out some money, but for whatever reason, the machine declined my card. Just checked it out in my account and that amount is still showing as pending! Is there any way that you can cancel this transaction, because I did not receive any money whatsoever from the ATM",Pending Cash Withdrawal.,5
752,752,Why is the cash withdraw I made shown as pending?,Pending Cash Withdrawal.,5
753,753,"Hello. I looked at my account and see that a transaction I tried to do is pending, but I did not complete that transaction. When I was at the ATM, the machine declined my card. Can you make sure that transaction does not go through because I definitely did not receive the money.",Pending Cash Withdrawal.,5
754,754,Should my cash withdrawal still be pending?,Pending Cash Withdrawal.,5
755,755,"Hey, I tried to withdraw some cash earlier and it's saying it's pending? Will I be charged for this?",Pending Cash Withdrawal.,5
756,756,There should be a cash withdrawal that I haven't seen yet.,Pending Cash Withdrawal.,5
757,757,Why is the app showing a still pending message on a withdraw that has already been done?,Pending Cash Withdrawal.,5
758,758,Why is my cash withdrawal still pending?,Pending Cash Withdrawal.,5
759,759,"If my cash withdrawal is still not showing, is something wrong?",Pending Cash Withdrawal.,5
760,760,I noticed on my online statement that an ATM withdrawal I made early is still pending.  Is this accurate?,Pending Cash Withdrawal.,5
761,761,I made a cash withdrawal at an ATM but it still says pending in my account.,Pending Cash Withdrawal.,5
762,762,I tried to get cash at some ATM in the city centre earlier but the machine declined my card. I've seen it still shows up as pending in my account. Please cancel it immediately as I definitely have not received that money!,Pending Cash Withdrawal.,5
763,763,Why hasn't my withdrawal shown on my statement?,Pending Cash Withdrawal.,5
764,764,I have withdrawn cash from the ATM but it is showing in my account as a pending transation. Why is this?,Pending Cash Withdrawal.,5
765,765,I made a cash withdrawal earlier and it's showing as pending.  What does that mean?,Pending Cash Withdrawal.,5
766,766,I tried to withdraw cash at an ATM in the city center but my card was declined. The transaction is still showing up as pending - please cancel it!,Pending Cash Withdrawal.,5
767,767,How long does it take for a cash withdrawal to show?,Pending Cash Withdrawal.,5
768,768,"I tried to access money earlier but the machine seems not to be working. After looking, the transaction actually shows to still being process. Can you find out what is going on here? I don't want to be charged for some money I never got.",Pending Cash Withdrawal.,5
769,769,Why is my cash withdrawal pending?,Pending Cash Withdrawal.,5
770,770,I withdrew cash but it still shows as pending?,Pending Cash Withdrawal.,5
771,771,"Hi there, earlier today I tried to take money out of an ATM machine, and something wasn't working.  I didn't actually receive the money, but I just checked and it says that the transaction is still pending.  Can you tell me what's going on here? Am I still being charged for the withdrawal even though I didn't end up getting any money?",Pending Cash Withdrawal.,5
772,772,I got some cash in the ATM but its still pending,Pending Cash Withdrawal.,5
773,773,"So much time has gone by, the pending status shouldn't still be there shouldn't it?",Pending Cash Withdrawal.,5
774,774,Do you know when the withdrawal will show?,Pending Cash Withdrawal.,5
775,775,How long will my cash withdrawal take,Pending Cash Withdrawal.,5
776,776,Why do I still have a pending cash withdrawal?,Pending Cash Withdrawal.,5
777,777,I have a withdrawal waiting to go through.,Pending Cash Withdrawal.,5
778,778,How long does it take for a pending cash withdrawal?,Pending Cash Withdrawal.,5
779,779,I took out some cash from the ATM but it is still showing the transaction is pending.,Pending Cash Withdrawal.,5
780,780,How are cash withdrawals pending?,Pending Cash Withdrawal.,5
781,781,"I went to an ATM to get cash, but the app says the withdrawal is still pending. How is that possible when I already have the cash with me?",Pending Cash Withdrawal.,5
782,782,My cash withdrawal isnt showing on my account,Pending Cash Withdrawal.,5
783,783,What does pending mean on a cash withdrawal?,Pending Cash Withdrawal.,5
784,784,I'm expecting to see a cash withdrawal but I'm still waiting.,Pending Cash Withdrawal.,5
785,785,"So earlier I went to an ATM and got cash. But when I checked the app, it states that the withdrawal is pending. How can that be when I have the cash on me?",Pending Cash Withdrawal.,5
786,786,How long does it take for cash withdrawals to hit my account?,Pending Cash Withdrawal.,5
787,787,Can you explain to me why a cash withdrawal shows up as pending?,Pending Cash Withdrawal.,5
788,788,The machine didn't work earlier when I went to get money out and now my account says transaction in progress.Why?,Pending Cash Withdrawal.,5
789,789,"I got cash from an ATM earlier but it shows up as pending in the app. How can this still be pending, I already received the cash?",Pending Cash Withdrawal.,5
790,790,I made a deposit in the ATM and it has not cleared,Pending Cash Withdrawal.,5
791,791,withdrawal pending meaning?,Pending Cash Withdrawal.,5
792,792,What does it mean to have a pending cash withdrawal?,Pending Cash Withdrawal.,5
793,793,I tried to get some money but the machine was not working .The transaction still seems in progress! Can you please check what's going on.I don't want to be charged for money that I did not received.,Pending Cash Withdrawal.,5
794,794,"My account says there are pending funds right now from withdrawing from an ATM, but my card was declined and I never took out any money. When will that money be deposited back into my account?",Pending Cash Withdrawal.,5
795,795,How long before I can see that my cash withdrawal has taken place?,Pending Cash Withdrawal.,5
796,796,"My cash withdrawal shows pending, why?",Pending Cash Withdrawal.,5
797,797,My account says I have money but I withdrew it in cash.,Pending Cash Withdrawal.,5
798,798,How do I get my cash withdrawal to show?,Pending Cash Withdrawal.,5
799,799,I didn't receive my money earlier and it says the transaction is still in progress. Can you fix it?,Pending Cash Withdrawal.,5
800,800,"Hello. I have a transaction in my account listed as pending. I tried to use an ATM at the city centre, but the machine declined my card, and I did not receive the money. Why is the transaction still pending if I did not receive the money.",Pending Cash Withdrawal.,5
801,801,How long does it typically take for a pending ATM withdrawal to clear?,Pending Cash Withdrawal.,5
802,802,My cash withdrawal shows as pending still.,Pending Cash Withdrawal.,5
803,803,i withdrew cash and dont see it reflected on the balance,Pending Cash Withdrawal.,5
804,804,When will my cash withdrawal show/,Pending Cash Withdrawal.,5
805,805,"Hello, I'm having trouble with my card, I don't understand what's happening, I tried using the ATM machine earlier but it wasn't working but seems like the transactions is still in progress, can you cancel it for me?",Pending Cash Withdrawal.,5
806,806,Looking at my account I've noticed a charge that appears to still be in progress. I had attempted to get money out of the machine earlier but the machine seemed to have been broken. I never received my money so will you please look into this for me? I don't want to be charged for money I never actually received.,Pending Cash Withdrawal.,5
807,807,What is a pending cash withdrawal?,Pending Cash Withdrawal.,5
808,808,When will a cash withdrawal show up?,Pending Cash Withdrawal.,5
809,809,"Hi, I tried to withdraw some money from an ATM and the machine was broken.  It says that the transaction is still in progress.  Can you double check to see what's happening? I don't want to be charged since I was not able to withdraw the money.",Pending Cash Withdrawal.,5
810,810,My ATM withdrawal is taking forever,Pending Cash Withdrawal.,5
811,811,What does it mean when a cash withdrawal is pending?,Pending Cash Withdrawal.,5
812,812,how long will my cash withdrawal be pending for?,Pending Cash Withdrawal.,5
813,813,Why is my withdrawl to cash still pending?,Pending Cash Withdrawal.,5
814,814,Why is the pending status on my cash withdrawal taking so long?,Pending Cash Withdrawal.,5
815,815,There is a pending transaction on my account for when I tried to get money from the ATM earlier and it did not work. Can you fix this?,Pending Cash Withdrawal.,5
816,816,The cash I got at the ATM is still in my account.,Pending Cash Withdrawal.,5
817,817,How long will it take for my cash withdrawal to stop pending,Pending Cash Withdrawal.,5
818,818,I'm concerned because my cash withdrawal is pending.,Pending Cash Withdrawal.,5
819,819,What is the reason my cash withdrawal is still pending?,Pending Cash Withdrawal.,5
820,820,How long will it take for my cash withdrawal to no longer show as pending?,Pending Cash Withdrawal.,5
821,821,How long until I see a cash withdrawal?,Pending Cash Withdrawal.,5
822,822,my cash out is still pending,Pending Cash Withdrawal.,5
823,823,Why does it still charge me even though I was unable to withdraw money from the ATM?,Pending Cash Withdrawal.,5
824,824,What does it mean if my cash withdrawal is pending?,Pending Cash Withdrawal.,5
825,825,Why is a transaction still pending?,Pending Cash Withdrawal.,5
826,826,I am not seeing recent cash withdrawal on my account.,Pending Cash Withdrawal.,5
827,827,What does a pending cash withdrawal mean?,Pending Cash Withdrawal.,5
828,828,"I tried to get some with-drawls but the machine didn't work. The transaction still seems in progress.Seems like  something is wrong,I don't want to be charged for Transaction i did not make.",Pending Cash Withdrawal.,5
829,829,How long will a cash withdrawal be pending?,Pending Cash Withdrawal.,5
830,830,"If I have already completed a cash withdrawal at an ATM, is it normal for it to show as a pending transaction on the app?",Pending Cash Withdrawal.,5
831,831,Why does a cash withdrawal show as pending?,Pending Cash Withdrawal.,5
832,832,Why would a cash withdrawal still be pending?,Pending Cash Withdrawal.,5
833,833,Explain pending transactions.,Pending Cash Withdrawal.,5
834,834,How is my ATM deposit not available yet?,Pending Cash Withdrawal.,5
835,835,"My cash withdrawal is showing as pending, why?",Pending Cash Withdrawal.,5
836,836,"I withdrew some cash, when is it going to show?",Pending Cash Withdrawal.,5
837,837,Can you let me know why my cash withdrawal is still pending?,Pending Cash Withdrawal.,5
838,838,I made a cash withdrawal and it is still listed as a pending transaction.,Pending Cash Withdrawal.,5
839,839,"my cash withdrawal is pending, why?",Pending Cash Withdrawal.,5
840,840,"Hae there, I have a transaction that is in progress despite the fact that the ATM was not working, what do I do to avoid being charged?",Pending Cash Withdrawal.,5
841,841,"I've been waiting for 3 days, why is my withdrawal still pending?",Pending Cash Withdrawal.,5
842,842,"I removed cash from an ATM earlier but it shows up as pending in the app. How can this still be pending, I already received the cash?",Pending Cash Withdrawal.,5
843,843,How long will my ATM withdrawal be pending?,Pending Cash Withdrawal.,5
844,844,Is there any reason my cash withdrawal still shows as pending?,Pending Cash Withdrawal.,5
845,845,Its been several days and my cash withdrawal is still pending. Why?,Pending Cash Withdrawal.,5
846,846,My account says a withdrawal is pending - why can't I take cash out of the ATM?,Pending Cash Withdrawal.,5
847,847,"I tried to take out some money from an ATM earlier today and it was declined. Looking on my screen now, I still see that it's pending for that amount. I didn't actually get that money, so I don't want it processed on my account.",Pending Cash Withdrawal.,5
848,848,"My cash withdrawal says pending, why?",Pending Cash Withdrawal.,5
849,849,Why is my cash still pending that I put in ATM?,Pending Cash Withdrawal.,5
850,850,In my account I noticed my ATM withdrawal is still pending,Pending Cash Withdrawal.,5
851,851,Please cancel the latest ATM charge on my card as my card was declined earlier today and I did not receive that cash.,Pending Cash Withdrawal.,5
852,852,"My withdrawal is pending, why?",Pending Cash Withdrawal.,5
853,853,Why does my account show as pending a cash withdrawal from the ATM that I have already made?,Pending Cash Withdrawal.,5
854,854,"I have a cash withdrawal that says it's pending, why?",Pending Cash Withdrawal.,5
855,855,I took out money from the ATM and it's still showing as pending?,Pending Cash Withdrawal.,5
856,856,Why would a cash withdrawal be pending?,Pending Cash Withdrawal.,5
857,857,Why is the cash transaction still showing as not completed?,Pending Cash Withdrawal.,5
858,858,Why is my withdrawal from the ATM still showing as pending?,Pending Cash Withdrawal.,5
859,859,The cash I deposited using the ATM is still pending,Pending Cash Withdrawal.,5
860,860,"I tried to withdraw money, but was unable to. Still says that the transaction is pending? Will this money disappear??",Pending Cash Withdrawal.,5
861,861,There is a withdrawal waiting.,Pending Cash Withdrawal.,5
862,862,Can you please tell me why my cash withdrawal is still pending?,Pending Cash Withdrawal.,5
863,863,My atm withdraw is stillpending,Pending Cash Withdrawal.,5
864,864,"I Withdrew cash from an ATM earlier but it shows up as pending in the app. How can this still be pending, I received the cash already?",Pending Cash Withdrawal.,5
865,865,"Hello, I tried to take some cash out of the ATM but I looked at my statement and it still shows that it's pending. Is the machine broken? Will I receive my money back or will I be charged for this?",Pending Cash Withdrawal.,5
866,866,I made a cash withdraw and it shows up as pending why is that?,Pending Cash Withdrawal.,5
867,867,My last ATM request did not go through due to a declined card. Please cancel the request on my account.,Pending Cash Withdrawal.,5
868,868,What should I do if I see a withdrawal is pending?,Pending Cash Withdrawal.,5
869,869,My balance is not what I thought it was following an ATM withdrawal,Pending Cash Withdrawal.,5
870,870,"I tempted to get some money out of the machine earlier and it did not work.Looking now, the transaction actually shows to still be in progress. I would certainly appreciate someone look into this and let me know what's going on. I definitely do not want to be charged for money I never received.",Pending Cash Withdrawal.,5
871,871,"Hello, I tried to take out some money out of the ATM, but it's still showing that it's pending? I really don't want to be charged for this.",Pending Cash Withdrawal.,5
872,872,how long until a cash withdrawal will show on my account,Pending Cash Withdrawal.,5
873,873,When will the cash that I put in the ATM be cleared from pending status?,Pending Cash Withdrawal.,5
874,874,"My card was declined and I did not receive money from the ATM earlier, yet it show on my account that it is pending.",Pending Cash Withdrawal.,5
875,875,I pulled cash from the ATM earlier. Why is it still pending if I already have the cash?,Pending Cash Withdrawal.,5
876,876,my cash withdrawal has not come out of my account yet.,Pending Cash Withdrawal.,5
877,877,"I needed cash today, so I used another provider's ATM, and when I attempted to withdraw, it declined. I just checked it out and I'm still showing my account with that amount pending! I didn't take any money out, it was declined, so I don't want that to be processed as a withdrawal.",Pending Cash Withdrawal.,5
878,878,Why has my deposit in the ATM not cleared yet?,Pending Cash Withdrawal.,5
879,879,why isnt my cash withdrawal showing,Pending Cash Withdrawal.,5
880,880,How many different currencies can I hold money in?,Fiat Currency Support.,6
881,881,Do you allow currency exchanges?,Fiat Currency Support.,6
882,882,How many currencies can I have money in in my account?,Fiat Currency Support.,6
883,883,Is the EUR accepted for exchanges?,Fiat Currency Support.,6
884,884,Is it okay to hold money in multiple currencies?,Fiat Currency Support.,6
885,885,Can I have money in more than one currency in my account?,Fiat Currency Support.,6
886,886,What currencies can I have?,Fiat Currency Support.,6
887,887,What currencies can my account be in?,Fiat Currency Support.,6
888,888,How many currencies can I have?,Fiat Currency Support.,6
889,889,Are EUR exchanges allowed?,Fiat Currency Support.,6
890,890,I want to have multiple currencies in my account if possible.,Fiat Currency Support.,6
891,891,Do you convert to Euro?,Fiat Currency Support.,6
892,892,What fiat currencies can I use for holding and exchanging?,Fiat Currency Support.,6
893,893,Can exchanged be made to EUR?,Fiat Currency Support.,6
894,894,I need to know what flat currencies you support for holding and exchange.,Fiat Currency Support.,6
895,895,Do you support other currencies?,Fiat Currency Support.,6
896,896,Can you convert to EUR?,Fiat Currency Support.,6
897,897,What are the fiat currencies used?,Fiat Currency Support.,6
898,898,"What currencies can I not hold many in, if so what are they?",Fiat Currency Support.,6
899,899,How many different currencies can I have my money in?,Fiat Currency Support.,6
900,900,Which fiat currencies are supported by you?,Fiat Currency Support.,6
901,901,What currencies do you offer?,Fiat Currency Support.,6
902,902,Are there any fiat currencies that you will not work with?,Fiat Currency Support.,6
903,903,I wondered if multiple currencies is okay?,Fiat Currency Support.,6
904,904,Are all fiat currencies supported?,Fiat Currency Support.,6
905,905,Can you tell me the names of the fiat currencies that I can use at your institution?,Fiat Currency Support.,6
906,906,Can I change or hold different currency?,Fiat Currency Support.,6
907,907,Which flat currencies are supported for holding and exchange?,Fiat Currency Support.,6
908,908,What other fiat currencies can I use?,Fiat Currency Support.,6
909,909,What fiat currencies do you allow exchange with?,Fiat Currency Support.,6
910,910,Are all European currencies available for holding and exchange?,Fiat Currency Support.,6
911,911,Can you tell me how many currencies I can hold?,Fiat Currency Support.,6
912,912,What types of foreign money can be used with this service.?,Fiat Currency Support.,6
913,913,Am I allowed to hold money in multiple currencies?,Fiat Currency Support.,6
914,914,What fiat currencies do you support?,Fiat Currency Support.,6
915,915,"I need to hold money, what currencies can I use?",Fiat Currency Support.,6
916,916,Can you do exchanges of EUR?,Fiat Currency Support.,6
917,917,What are all the fiat currencies that are supported for both exchange and holding?,Fiat Currency Support.,6
918,918,What currencies can I hold?,Fiat Currency Support.,6
919,919,what currencies do you accept?,Fiat Currency Support.,6
920,920,Are there limitations to what currency I can hold?,Fiat Currency Support.,6
921,921,What types of fiduciary currencies are supported for tenure and exchange?,Fiat Currency Support.,6
922,922,Can I hold more than one currency?,Fiat Currency Support.,6
923,923,What fiat currencies are used with holdings and exchanges?,Fiat Currency Support.,6
924,924,Is it possible to hold money in multiple currencies?,Fiat Currency Support.,6
925,925,Can I have multiple currencies in my account?,Fiat Currency Support.,6
926,926,I need to know which fiat currencies I can use with you.,Fiat Currency Support.,6
927,927,How can I solve my issue with holding multiple currencies?,Fiat Currency Support.,6
928,928,What currencies do you support?,Fiat Currency Support.,6
929,929,Do you support fiat currencies?,Fiat Currency Support.,6
930,930,Can my account have different types of currency in it.,Fiat Currency Support.,6
931,931,What kind of money can I hold?,Fiat Currency Support.,6
932,932,Will you be able to exchange to EUR?,Fiat Currency Support.,6
933,933,Is my country's currency supported by your system?,Fiat Currency Support.,6
934,934,What flat currencies do you support for holding and exchange?,Fiat Currency Support.,6
935,935,What kind of fiat currencies are supported for holding and exchange?,Fiat Currency Support.,6
936,936,Can you make exchanges with the EUR?,Fiat Currency Support.,6
937,937,Is EUR one of the currencies you deal with?,Fiat Currency Support.,6
938,938,Are EUR exchanges acceptable?,Fiat Currency Support.,6
939,939,What currencies can I exchange?,Fiat Currency Support.,6
940,940,What fiduciary currencies are supported for tenure and exchange?,Fiat Currency Support.,6
941,941,Will you be adding more currencies in the future?,Fiat Currency Support.,6
942,942,How can I hold and exchange fiat currencies?,Fiat Currency Support.,6
943,943,What currencies are available for my use in holding and exchange?,Fiat Currency Support.,6
944,944,I would like for someone to tell me which fiat currencies that your company supports.,Fiat Currency Support.,6
945,945,Which currencies are allowed?,Fiat Currency Support.,6
946,946,"I'm interested in using fiat currencies, which do you support?",Fiat Currency Support.,6
947,947,How do I go forth on holding money in multiple currencies?,Fiat Currency Support.,6
948,948,Which currencies will you exchange?,Fiat Currency Support.,6
949,949,I need a list of currencies you accept for exchange.,Fiat Currency Support.,6
950,950,What type of fiat currencies do you support?,Fiat Currency Support.,6
951,951,What currencies are supported?,Fiat Currency Support.,6
952,952,Please tell me which fiat currencies you support.,Fiat Currency Support.,6
953,953,Do you offer services that hold money in different types of currency?,Fiat Currency Support.,6
954,954,What currency is supported for exchanges and holding?,Fiat Currency Support.,6
955,955,What fiat money can I used in the exchange and holding?,Fiat Currency Support.,6
956,956,What fiat currencies are used for exchange?,Fiat Currency Support.,6
957,957,Do you provide currency exchange to Euros?,Fiat Currency Support.,6
958,958,What country's money can I hold currency in?,Fiat Currency Support.,6
959,959,What other currencies can I hang onto?,Fiat Currency Support.,6
960,960,"I'm interested in holding and exchange for flat currencies, what do you support?",Fiat Currency Support.,6
961,961,Do you have a problem with EUR exchanges?,Fiat Currency Support.,6
962,962,Can I exchange currency to Europe?,Fiat Currency Support.,6
