,text,label,label_name
568,"I  have been charged more than I should for the presents I bought  when abroad, the problem seems to be the exchange rate.",17,Card Payment Wrong Exchange Rate.
569,I made a purchase but the exchange rate is wrong?,17,Card Payment Wrong Exchange Rate.
570,Why on earth is the exchange rate so bad?   Can I get a rate closer to the actual interbank rate?,17,Card Payment Wrong Exchange Rate.
571,Why is there an extra fee on my statement?,34,Extra Charge On Statement.
572,Why did they charge me an extra $1?,34,Extra Charge On Statement.
573,Why is there a 1 euro fee on my statement?,34,Extra Charge On Statement.
574,Why do I see an extra £1 charge on my statement?,34,Extra Charge On Statement.
575,I am inquiring about a $1 charge on my statement.,34,Extra Charge On Statement.
576,What is the $1 transaction on my account?,34,Extra Charge On Statement.
577,What is this extra pound charge for?,34,Extra Charge On Statement.
578,I was charged $1 in a transaction.,34,Extra Charge On Statement.
579,What is the reason for the extra fee on my statement?,34,Extra Charge On Statement.
580,There is a pending 1£ charge on my statement.  I haven't purchased anything for 1£.  Why is it on my statement?,34,Extra Charge On Statement.
581,Have have a small charge on my account from someone I purchased with but I'm not sure what it relates to.,34,Extra Charge On Statement.
582,"I have a strange transaction for £1 on my statement, what is that?",34,Extra Charge On Statement.
583,I have no idea why there is a dollar that has been charged to my account.,34,Extra Charge On Statement.
584,I have been charged a pound for something that appears on my statement,34,Extra Charge On Statement.
585,Why is there a $1 charge on my statement?,34,Extra Charge On Statement.
586,Where did this extra €1 fee on my statement come from?,34,Extra Charge On Statement.
587,Is there a reason why there is an extra £1 charge on my account?,34,Extra Charge On Statement.
588,Can you tell me what this fee is on my statement?,34,Extra Charge On Statement.
589,Why has another fee been placed on my statement?,34,Extra Charge On Statement.
590,There has been a charge pending on my account statement that I can't figue out it's for a dollar.,34,Extra Charge On Statement.
591,€1 was in my statement as an extra fee.,34,Extra Charge On Statement.
592,Why is there an extra charge on my statement.,34,Extra Charge On Statement.
593,"Hey, I got charged extra for some reason when I purchased an app. Is this a hidden fee or something? I don't think it's very cool.",34,Extra Charge On Statement.
594,I see a $1 charge in a transaction.,34,Extra Charge On Statement.
595,I had to pay a pound more than I anticipated!,34,Extra Charge On Statement.
596,There is a €1 extra fee in my statement,34,Extra Charge On Statement.
597,My statement contained a one pound extra fee,34,Extra Charge On Statement.
598,I checked my account today and saw that I was charged an extra pound that I did not spend.,34,Extra Charge On Statement.
599,What is the extra €1 on my statement for?,34,Extra Charge On Statement.
600,I see I was charged $1 for a transaction.,34,Extra Charge On Statement.
601,$1 charge in transaction.,34,Extra Charge On Statement.
602,"I just looked at my app and it seems I was charged extra, why is that?",34,Extra Charge On Statement.
603,Why is there an extra pound charge that is pending?,34,Extra Charge On Statement.
604,I was wrongfully charged one pound.,34,Extra Charge On Statement.
605,Why is there an extra fee charged?,34,Extra Charge On Statement.
606,"I just checked my statement and saw a $1 charge, why is it there?",34,Extra Charge On Statement.
607,There is an odd 1£ charge that appears as pending on my statement. What's the reason for that? I haven't purchased anything for a pound.,34,Extra Charge On Statement.
608,Why have I been charged an extra pound?,34,Extra Charge On Statement.
609,I think I may have been charged $1 extra on my app.  Could you provide some insight as to why this may have happened?,34,Extra Charge On Statement.
610,Why do I see an extra €1 charge on my statement?,34,Extra Charge On Statement.
611,Is the 1 pound charge I can see an error or an incorrect entry?,34,Extra Charge On Statement.
612,Why did I get a $1 extra fee on the statement?,34,Extra Charge On Statement.
613,Why was I charged $1 in a transaction?,34,Extra Charge On Statement.
614,why is there a service fee on my statement?,34,Extra Charge On Statement.
615,"My statement shows a 1£ purchase pending. I do not remember making this purchase, please let me know what this is about.",34,Extra Charge On Statement.
616,I am seeing and extra 1$ charged to my account and wanted to know about it.,34,Extra Charge On Statement.
617,Why did you charge me extra?,34,Extra Charge On Statement.
618,An extra pound was charged!,34,Extra Charge On Statement.
619,I got billed an extra pound!,34,Extra Charge On Statement.
620,Why do I see an extra fee on my statement?,34,Extra Charge On Statement.
621,"There must have been a mistake, why was I charged an extra pound?",34,Extra Charge On Statement.
622,"When I look at my statement there is an extra fee, that is for what?",34,Extra Charge On Statement.
623,There is an extra small charge on my card! What do I do?,34,Extra Charge On Statement.
624,"I looked at my statement, and there is a charge for 1£ that I don't recognize.  Why is it on there?",34,Extra Charge On Statement.
625,I got a €1 extra fee in my statement,34,Extra Charge On Statement.
626,What is the extra fee on my statement?,34,Extra Charge On Statement.
627,Why have I been charged an extra £1?,34,Extra Charge On Statement.
628,"In my statement, I got a €1 extra fee.",34,Extra Charge On Statement.
629,Why is there a charge for $1 on my account?,34,Extra Charge On Statement.
630,"On my statement, there is a strange 1£ charge that appears as pending. What's causing that? I haven't purchased anything that's just a pound.",34,Extra Charge On Statement.
631,what was the $1 fee i got,34,Extra Charge On Statement.
632,I see a charge of 1L I do not recognize on my statement,34,Extra Charge On Statement.
633,I was overcharged one extra pound!,34,Extra Charge On Statement.
634,I noticed an extra pound charge?,34,Extra Charge On Statement.
635,I have been charged an extra pound!,34,Extra Charge On Statement.
636,Why does my statement show a $1 charge on my account?,34,Extra Charge On Statement.
637,Why has my card been charged an extra pound?,34,Extra Charge On Statement.
638,Why does my statement have an extra fee?,34,Extra Charge On Statement.
639,There is a  €1 fee on my account I didn't authorize,34,Extra Charge On Statement.
640,I was made to pay an additional pound!,34,Extra Charge On Statement.
641,I was charged an extra pound for no reason. Why is that?,34,Extra Charge On Statement.
642,It appears I have a fee in my statement.,34,Extra Charge On Statement.
643,When did I get a $1 extra fee on my statement?,34,Extra Charge On Statement.
644,What is this fee debit on my account?,34,Extra Charge On Statement.
645,I was charged an extra dollar on my account and would like to know the reason.,34,Extra Charge On Statement.
646,What is this extra €1 fee about?,34,Extra Charge On Statement.
647,I was overcharged a pound.,34,Extra Charge On Statement.
648,Why do i have an extra fee on my statement?,34,Extra Charge On Statement.
649,What was the $1 charge for on my statement?,34,Extra Charge On Statement.
650,I had a dollar charged to my account that's still pending and wanted to know what the charge is for?,34,Extra Charge On Statement.
651,I was charged extra or a hidden fee when I purchased something from you. What's the deal? I didn't authorize that charge.,34,Extra Charge On Statement.
652,What am I being charged an extra pound when I haven't bought something worth that much?,34,Extra Charge On Statement.
653,why was i charged a small amount,34,Extra Charge On Statement.
654,Do you also have this extra fee on your statement?,34,Extra Charge On Statement.
655,Why did I get charged one pound seemingly randomly?,34,Extra Charge On Statement.
656,Why was I charged an extra pound?,34,Extra Charge On Statement.
657,I am being charged a pound out of nowhere. What is this?,34,Extra Charge On Statement.
658,A pending charge of 1L appears on my statement.  Please explain as I have not made a purchase for that amount,34,Extra Charge On Statement.
659,Why did you guys charge me an extra €1?,34,Extra Charge On Statement.
660,Why was I charged more than I should have been?,34,Extra Charge On Statement.
661,What is the fee on my statement for?,34,Extra Charge On Statement.
662,"Hello, there seems to be a billing mistake associated with my account.  My app was charged $1 more than it should have.  Could you please explain why this may have happened?",34,Extra Charge On Statement.
663,Why is there a pending hold on one pound on my statement?,34,Extra Charge On Statement.
664,I need some help figuring out what this strange payment is on my account. It's stays pending and won't go away.,34,Extra Charge On Statement.
665,What is this $1 charge on my account?,34,Extra Charge On Statement.
666,There is a 1£ charge that appears as pending on my statement. What is that? I haven't purchased anything for a pound there.,34,Extra Charge On Statement.
667,Why did a transaction I made charge me $1?,34,Extra Charge On Statement.
668,"There seems to be an additional charge of £1 on my statement, what is the reason for this?",34,Extra Charge On Statement.
669,I still have not received an answer as to why I was charged $1.00 in a transaction?,34,Extra Charge On Statement.
670,Why does my statement show an extra fee?,34,Extra Charge On Statement.
671,"There's an extra fee on my statement, why is that?",34,Extra Charge On Statement.
672,There is some odd 1£ charge that appears as pending on my statement. What's that about? Pretty sure I haven't purchased anything for a pound there.,34,Extra Charge On Statement.
673,There is a pending payment on my account that is very strange. I don't remember making this and it won't go away. Can you help me figure this out?,34,Extra Charge On Statement.
674,Can you tell me about why the account I have was charged an extra 1$,34,Extra Charge On Statement.
675,why does my statement contain an extra fee?,34,Extra Charge On Statement.
676,Can you tell me why I was charged $1 for a transaction?,34,Extra Charge On Statement.
677,Why is there an extra €1 fee in my statement?,34,Extra Charge On Statement.
678,"There is an extra charge on my account I didn't authorise, it's just £1, what is it?",34,Extra Charge On Statement.
679,What is the dollar that I have pending on my statement there?,34,Extra Charge On Statement.
680,"I see an extra $1  charge on my statement, why is this?",34,Extra Charge On Statement.
681,Can you please explain to me why there is an extra €1 fee in my statement?,34,Extra Charge On Statement.
682,"There is an unexplained $1 charge on my statement, can you please explain this to me?",34,Extra Charge On Statement.
683,How can I find out about an extra fee on my statement?,34,Extra Charge On Statement.
684,"Hello, I see that I have been charged an extra $1 on my app.  Could you please provide me with a reason for this charge?",34,Extra Charge On Statement.
685,"In my statement, there was an extra €1 fee",34,Extra Charge On Statement.
686,Is there a reason there's an extra fee on my statement?,34,Extra Charge On Statement.
687,What is this extra fee on my statement.,34,Extra Charge On Statement.
688,What does the €1 fee mean?,34,Extra Charge On Statement.
689,"There's a €1 fee on my statement, why?",34,Extra Charge On Statement.
690,Why was I charged an additional $1?,34,Extra Charge On Statement.
691,I checked my statement and am being charged one pound. Where did this charge come from?,34,Extra Charge On Statement.
692,I do not know why I was charged for the $1 transaction.,34,Extra Charge On Statement.
693,I wanted to know about a pending dollar that is on my statement.,34,Extra Charge On Statement.
694,"I'm pretty frustrated about a pound charge that keeps  showing up in my account statement. It's listed in the app as ""pending"", it never changes, and now I'm thinking someone's hacked my account!",34,Extra Charge On Statement.
695,How come there is a $1 extra charge on my statement?,34,Extra Charge On Statement.
696,I was charged an extra pound.,34,Extra Charge On Statement.
697,There is a charge for an additional pound.,34,Extra Charge On Statement.
698,There is a strange 1£ charge that appears as pending on my statement. What's the cause for that? I haven't purchased anything for a pound.,34,Extra Charge On Statement.
699,I need to know what these extra charges are on my statement?,34,Extra Charge On Statement.
700,How come there is an extra fee on my statement?,34,Extra Charge On Statement.
701,Why is there an extra charge of 1 dollar on my statement?,34,Extra Charge On Statement.
702,"I checked my statement and saw a charge of one pound, where is this charge coming from?",34,Extra Charge On Statement.
703,I don't understand why there is an extra €1 fee in my statement.,34,Extra Charge On Statement.
704,Why was I charged extra on my app?,34,Extra Charge On Statement.
705,Why was my account assessed a fee?,34,Extra Charge On Statement.
706,There is an extra 1£ charge on my app. Why did you charge me extra?,34,Extra Charge On Statement.
707,Why i'm I being charged an extra pound,34,Extra Charge On Statement.
708,The $1.00 has still not been reverted as indicated in the previous email.,34,Extra Charge On Statement.
709,My statement shows and extra 1$ that was charged to it and I would like to know why.,34,Extra Charge On Statement.
710,"There is an extra $1 charge on my statement, why is that?",34,Extra Charge On Statement.
711,Is the 1 pound charge going to be reimbursed on my card?,34,Extra Charge On Statement.
712,I  see an extra 1£ charge on my app. Why did It charge me extra?,34,Extra Charge On Statement.
713,Why is there a fee added to my statement?,34,Extra Charge On Statement.
714,Why would there be an extra charge on my app?,34,Extra Charge On Statement.
715,There is a charge for 1£ on my statement.  I do not think that I bought anything that costed 1£.  What is going on?,34,Extra Charge On Statement.
716,Why does my transaction have an added fee?,34,Extra Charge On Statement.
717,There is  an extra 1£ charge on my app. Why did it charge me extra?,34,Extra Charge On Statement.
718,Why is there an additional fee showing on the statement I received?,34,Extra Charge On Statement.
719,How come I was charged a transaction of $1?,34,Extra Charge On Statement.
720,Please explain the charge of 1L in error.  I have purchased nothing in this amount.,34,Extra Charge On Statement.
721,Where did the  €1 fee in my statement come from,34,Extra Charge On Statement.
722,What is this random charge of one pound doing on my account?,34,Extra Charge On Statement.
723,I had to pay one pound more than the set price!,34,Extra Charge On Statement.
724,My statement is showing an extra £1 charge and I am unsure why. Is there an explanation for this?,34,Extra Charge On Statement.
725,Do I have a $1 extra fee on the statement?,34,Extra Charge On Statement.
726,Why is it showing that my account has been charged a dollar that is showing as pending?,34,Extra Charge On Statement.
727,"I do not understand why there is a pending 1£ charge on my statement, I do not recall making this transaction. Can you please tell me what this is about?",34,Extra Charge On Statement.
728,My statement shows an extra fee - what is it?,34,Extra Charge On Statement.
729,What is this €1 charge?,34,Extra Charge On Statement.
730,How long will the $1 charge show as pending?,34,Extra Charge On Statement.
731,I've been charged an extra £1 and I don't know what it's for,34,Extra Charge On Statement.
732,I was overcharged an additional pound.,34,Extra Charge On Statement.
733,I've been charged an extra £1 and I don't know why,34,Extra Charge On Statement.
734,My statement is showing I was Charged a dollar and I am not sure why.,34,Extra Charge On Statement.
735,Why is there a €1 charge on my statement?,34,Extra Charge On Statement.
736,An extra fee of €1 was in my statement,34,Extra Charge On Statement.
737,I would like to know why a withdraw I made for some cash shows up as pending.,46,Pending Cash Withdrawal.
738,Why is my cash withdrawal still showing as pending?,46,Pending Cash Withdrawal.
739,"I have the cash already, my account still shows up as pending.  How can my account be still pending?",46,Pending Cash Withdrawal.
740,I tried to get cash out of the ATM but it is taking too long,46,Pending Cash Withdrawal.
741,Why is the cash withdrawal under pending?,46,Pending Cash Withdrawal.
742,What does it mean if my cash withdrawal does not show up properly?,46,Pending Cash Withdrawal.
743,"Hello, I have a pending transaction in my account due to an ATM machine that wasn't working. In any case if the transaction goes through, after how long can I get my money back?",46,Pending Cash Withdrawal.
744,Why is my ATM withdrawal still pending?,46,Pending Cash Withdrawal.
745,Is the cash withdrawal going to show?,46,Pending Cash Withdrawal.
746,"Cash withdrawal has been pending, why is it so?",46,Pending Cash Withdrawal.
747,My account shows up as pending after I received cash from the ATM earlier.  How can this be still pending? I've got the cash already.,46,Pending Cash Withdrawal.
748,How long does it take to verify a cash withdraw?,46,Pending Cash Withdrawal.
749,"The transaction for the cash I pulled out of the ATM earlier is pending in the app, but how if I already have the cash?",46,Pending Cash Withdrawal.
750,Why has my withdrawal not posted?,46,Pending Cash Withdrawal.
751,"When I used one of the ATMs in the city centre today, I tried to take out some money, but for whatever reason, the machine declined my card. Just checked it out in my account and that amount is still showing as pending! Is there any way that you can cancel this transaction, because I did not receive any money whatsoever from the ATM",46,Pending Cash Withdrawal.
752,Why is the cash withdraw I made shown as pending?,46,Pending Cash Withdrawal.
753,"Hello. I looked at my account and see that a transaction I tried to do is pending, but I did not complete that transaction. When I was at the ATM, the machine declined my card. Can you make sure that transaction does not go through because I definitely did not receive the money.",46,Pending Cash Withdrawal.
754,Should my cash withdrawal still be pending?,46,Pending Cash Withdrawal.
755,"Hey, I tried to withdraw some cash earlier and it's saying it's pending? Will I be charged for this?",46,Pending Cash Withdrawal.
756,There should be a cash withdrawal that I haven't seen yet.,46,Pending Cash Withdrawal.
757,Why is the app showing a still pending message on a withdraw that has already been done?,46,Pending Cash Withdrawal.
758,Why is my cash withdrawal still pending?,46,Pending Cash Withdrawal.
759,"If my cash withdrawal is still not showing, is something wrong?",46,Pending Cash Withdrawal.
760,I noticed on my online statement that an ATM withdrawal I made early is still pending.  Is this accurate?,46,Pending Cash Withdrawal.
761,I made a cash withdrawal at an ATM but it still says pending in my account.,46,Pending Cash Withdrawal.
762,I tried to get cash at some ATM in the city centre earlier but the machine declined my card. I've seen it still shows up as pending in my account. Please cancel it immediately as I definitely have not received that money!,46,Pending Cash Withdrawal.
763,Why hasn't my withdrawal shown on my statement?,46,Pending Cash Withdrawal.
764,I have withdrawn cash from the ATM but it is showing in my account as a pending transation. Why is this?,46,Pending Cash Withdrawal.
765,I made a cash withdrawal earlier and it's showing as pending.  What does that mean?,46,Pending Cash Withdrawal.
766,I tried to withdraw cash at an ATM in the city center but my card was declined. The transaction is still showing up as pending - please cancel it!,46,Pending Cash Withdrawal.
767,How long does it take for a cash withdrawal to show?,46,Pending Cash Withdrawal.
768,"I tried to access money earlier but the machine seems not to be working. After looking, the transaction actually shows to still being process. Can you find out what is going on here? I don't want to be charged for some money I never got.",46,Pending Cash Withdrawal.
769,Why is my cash withdrawal pending?,46,Pending Cash Withdrawal.
770,I withdrew cash but it still shows as pending?,46,Pending Cash Withdrawal.
771,"Hi there, earlier today I tried to take money out of an ATM machine, and something wasn't working.  I didn't actually receive the money, but I just checked and it says that the transaction is still pending.  Can you tell me what's going on here? Am I still being charged for the withdrawal even though I didn't end up getting any money?",46,Pending Cash Withdrawal.
772,I got some cash in the ATM but its still pending,46,Pending Cash Withdrawal.
773,"So much time has gone by, the pending status shouldn't still be there shouldn't it?",46,Pending Cash Withdrawal.
774,Do you know when the withdrawal will show?,46,Pending Cash Withdrawal.
775,How long will my cash withdrawal take,46,Pending Cash Withdrawal.
776,Why do I still have a pending cash withdrawal?,46,Pending Cash Withdrawal.
777,I have a withdrawal waiting to go through.,46,Pending Cash Withdrawal.
778,How long does it take for a pending cash withdrawal?,46,Pending Cash Withdrawal.
779,I took out some cash from the ATM but it is still showing the transaction is pending.,46,Pending Cash Withdrawal.
780,How are cash withdrawals pending?,46,Pending Cash Withdrawal.
781,"I went to an ATM to get cash, but the app says the withdrawal is still pending. How is that possible when I already have the cash with me?",46,Pending Cash Withdrawal.
782,My cash withdrawal isnt showing on my account,46,Pending Cash Withdrawal.
783,What does pending mean on a cash withdrawal?,46,Pending Cash Withdrawal.
784,I'm expecting to see a cash withdrawal but I'm still waiting.,46,Pending Cash Withdrawal.
785,"So earlier I went to an ATM and got cash. But when I checked the app, it states that the withdrawal is pending. How can that be when I have the cash on me?",46,Pending Cash Withdrawal.
786,How long does it take for cash withdrawals to hit my account?,46,Pending Cash Withdrawal.
787,Can you explain to me why a cash withdrawal shows up as pending?,46,Pending Cash Withdrawal.
788,The machine didn't work earlier when I went to get money out and now my account says transaction in progress.Why?,46,Pending Cash Withdrawal.
789,"I got cash from an ATM earlier but it shows up as pending in the app. How can this still be pending, I already received the cash?",46,Pending Cash Withdrawal.
790,I made a deposit in the ATM and it has not cleared,46,Pending Cash Withdrawal.
791,withdrawal pending meaning?,46,Pending Cash Withdrawal.
792,What does it mean to have a pending cash withdrawal?,46,Pending Cash Withdrawal.
793,I tried to get some money but the machine was not working .The transaction still seems in progress! Can you please check what's going on.I don't want to be charged for money that I did not received.,46,Pending Cash Withdrawal.
794,"My account says there are pending funds right now from withdrawing from an ATM, but my card was declined and I never took out any money. When will that money be deposited back into my account?",46,Pending Cash Withdrawal.
795,How long before I can see that my cash withdrawal has taken place?,46,Pending Cash Withdrawal.
796,"My cash withdrawal shows pending, why?",46,Pending Cash Withdrawal.
797,My account says I have money but I withdrew it in cash.,46,Pending Cash Withdrawal.
798,How do I get my cash withdrawal to show?,46,Pending Cash Withdrawal.
799,I didn't receive my money earlier and it says the transaction is still in progress. Can you fix it?,46,Pending Cash Withdrawal.
800,"Hello. I have a transaction in my account listed as pending. I tried to use an ATM at the city centre, but the machine declined my card, and I did not receive the money. Why is the transaction still pending if I did not receive the money.",46,Pending Cash Withdrawal.
801,How long does it typically take for a pending ATM withdrawal to clear?,46,Pending Cash Withdrawal.
802,My cash withdrawal shows as pending still.,46,Pending Cash Withdrawal.
803,i withdrew cash and dont see it reflected on the balance,46,Pending Cash Withdrawal.
804,When will my cash withdrawal show/,46,Pending Cash Withdrawal.
805,"Hello, I'm having trouble with my card, I don't understand what's happening, I tried using the ATM machine earlier but it wasn't working but seems like the transactions is still in progress, can you cancel it for me?",46,Pending Cash Withdrawal.
806,Looking at my account I've noticed a charge that appears to still be in progress. I had attempted to get money out of the machine earlier but the machine seemed to have been broken. I never received my money so will you please look into this for me? I don't want to be charged for money I never actually received.,46,Pending Cash Withdrawal.
807,What is a pending cash withdrawal?,46,Pending Cash Withdrawal.
808,When will a cash withdrawal show up?,46,Pending Cash Withdrawal.
809,"Hi, I tried to withdraw some money from an ATM and the machine was broken.  It says that the transaction is still in progress.  Can you double check to see what's happening? I don't want to be charged since I was not able to withdraw the money.",46,Pending Cash Withdrawal.
810,My ATM withdrawal is taking forever,46,Pending Cash Withdrawal.
811,What does it mean when a cash withdrawal is pending?,46,Pending Cash Withdrawal.
812,how long will my cash withdrawal be pending for?,46,Pending Cash Withdrawal.
813,Why is my withdrawl to cash still pending?,46,Pending Cash Withdrawal.
814,Why is the pending status on my cash withdrawal taking so long?,46,Pending Cash Withdrawal.
815,There is a pending transaction on my account for when I tried to get money from the ATM earlier and it did not work. Can you fix this?,46,Pending Cash Withdrawal.
816,The cash I got at the ATM is still in my account.,46,Pending Cash Withdrawal.
817,How long will it take for my cash withdrawal to stop pending,46,Pending Cash Withdrawal.
818,I'm concerned because my cash withdrawal is pending.,46,Pending Cash Withdrawal.
819,What is the reason my cash withdrawal is still pending?,46,Pending Cash Withdrawal.
820,How long will it take for my cash withdrawal to no longer show as pending?,46,Pending Cash Withdrawal.
821,How long until I see a cash withdrawal?,46,Pending Cash Withdrawal.
822,my cash out is still pending,46,Pending Cash Withdrawal.
823,Why does it still charge me even though I was unable to withdraw money from the ATM?,46,Pending Cash Withdrawal.
824,What does it mean if my cash withdrawal is pending?,46,Pending Cash Withdrawal.
825,Why is a transaction still pending?,46,Pending Cash Withdrawal.
826,I am not seeing recent cash withdrawal on my account.,46,Pending Cash Withdrawal.
827,What does a pending cash withdrawal mean?,46,Pending Cash Withdrawal.
828,"I tried to get some with-drawls but the machine didn't work. The transaction still seems in progress.Seems like  something is wrong,I don't want to be charged for Transaction i did not make.",46,Pending Cash Withdrawal.
829,How long will a cash withdrawal be pending?,46,Pending Cash Withdrawal.
830,"If I have already completed a cash withdrawal at an ATM, is it normal for it to show as a pending transaction on the app?",46,Pending Cash Withdrawal.
831,Why does a cash withdrawal show as pending?,46,Pending Cash Withdrawal.
832,Why would a cash withdrawal still be pending?,46,Pending Cash Withdrawal.
833,Explain pending transactions.,46,Pending Cash Withdrawal.
834,How is my ATM deposit not available yet?,46,Pending Cash Withdrawal.
835,"My cash withdrawal is showing as pending, why?",46,Pending Cash Withdrawal.
836,"I withdrew some cash, when is it going to show?",46,Pending Cash Withdrawal.
837,Can you let me know why my cash withdrawal is still pending?,46,Pending Cash Withdrawal.
838,I made a cash withdrawal and it is still listed as a pending transaction.,46,Pending Cash Withdrawal.
839,"my cash withdrawal is pending, why?",46,Pending Cash Withdrawal.
840,"Hae there, I have a transaction that is in progress despite the fact that the ATM was not working, what do I do to avoid being charged?",46,Pending Cash Withdrawal.
841,"I've been waiting for 3 days, why is my withdrawal still pending?",46,Pending Cash Withdrawal.
842,"I removed cash from an ATM earlier but it shows up as pending in the app. How can this still be pending, I already received the cash?",46,Pending Cash Withdrawal.
843,How long will my ATM withdrawal be pending?,46,Pending Cash Withdrawal.
844,Is there any reason my cash withdrawal still shows as pending?,46,Pending Cash Withdrawal.
845,Its been several days and my cash withdrawal is still pending. Why?,46,Pending Cash Withdrawal.
846,My account says a withdrawal is pending - why can't I take cash out of the ATM?,46,Pending Cash Withdrawal.
847,"I tried to take out some money from an ATM earlier today and it was declined. Looking on my screen now, I still see that it's pending for that amount. I didn't actually get that money, so I don't want it processed on my account.",46,Pending Cash Withdrawal.
848,"My cash withdrawal says pending, why?",46,Pending Cash Withdrawal.
849,Why is my cash still pending that I put in ATM?,46,Pending Cash Withdrawal.
850,In my account I noticed my ATM withdrawal is still pending,46,Pending Cash Withdrawal.
851,Please cancel the latest ATM charge on my card as my card was declined earlier today and I did not receive that cash.,46,Pending Cash Withdrawal.
852,"My withdrawal is pending, why?",46,Pending Cash Withdrawal.
853,Why does my account show as pending a cash withdrawal from the ATM that I have already made?,46,Pending Cash Withdrawal.
854,"I have a cash withdrawal that says it's pending, why?",46,Pending Cash Withdrawal.
855,I took out money from the ATM and it's still showing as pending?,46,Pending Cash Withdrawal.
856,Why would a cash withdrawal be pending?,46,Pending Cash Withdrawal.
857,Why is the cash transaction still showing as not completed?,46,Pending Cash Withdrawal.
858,Why is my withdrawal from the ATM still showing as pending?,46,Pending Cash Withdrawal.
859,The cash I deposited using the ATM is still pending,46,Pending Cash Withdrawal.
860,"I tried to withdraw money, but was unable to. Still says that the transaction is pending? Will this money disappear??",46,Pending Cash Withdrawal.
861,There is a withdrawal waiting.,46,Pending Cash Withdrawal.
862,Can you please tell me why my cash withdrawal is still pending?,46,Pending Cash Withdrawal.
863,My atm withdraw is stillpending,46,Pending Cash Withdrawal.
864,"I Withdrew cash from an ATM earlier but it shows up as pending in the app. How can this still be pending, I received the cash already?",46,Pending Cash Withdrawal.
865,"Hello, I tried to take some cash out of the ATM but I looked at my statement and it still shows that it's pending. Is the machine broken? Will I receive my money back or will I be charged for this?",46,Pending Cash Withdrawal.
866,I made a cash withdraw and it shows up as pending why is that?,46,Pending Cash Withdrawal.
867,My last ATM request did not go through due to a declined card. Please cancel the request on my account.,46,Pending Cash Withdrawal.
868,What should I do if I see a withdrawal is pending?,46,Pending Cash Withdrawal.
869,My balance is not what I thought it was following an ATM withdrawal,46,Pending Cash Withdrawal.
870,"I tempted to get some money out of the machine earlier and it did not work.Looking now, the transaction actually shows to still be in progress. I would certainly appreciate someone look into this and let me know what's going on. I definitely do not want to be charged for money I never received.",46,Pending Cash Withdrawal.
871,"Hello, I tried to take out some money out of the ATM, but it's still showing that it's pending? I really don't want to be charged for this.",46,Pending Cash Withdrawal.
872,how long until a cash withdrawal will show on my account,46,Pending Cash Withdrawal.
873,When will the cash that I put in the ATM be cleared from pending status?,46,Pending Cash Withdrawal.
874,"My card was declined and I did not receive money from the ATM earlier, yet it show on my account that it is pending.",46,Pending Cash Withdrawal.
875,I pulled cash from the ATM earlier. Why is it still pending if I already have the cash?,46,Pending Cash Withdrawal.
876,my cash withdrawal has not come out of my account yet.,46,Pending Cash Withdrawal.
877,"I needed cash today, so I used another provider's ATM, and when I attempted to withdraw, it declined. I just checked it out and I'm still showing my account with that amount pending! I didn't take any money out, it was declined, so I don't want that to be processed as a withdrawal.",46,Pending Cash Withdrawal.
878,Why has my deposit in the ATM not cleared yet?,46,Pending Cash Withdrawal.
879,why isnt my cash withdrawal showing,46,Pending Cash Withdrawal.
880,How many different currencies can I hold money in?,36,Fiat Currency Support.
881,Do you allow currency exchanges?,36,Fiat Currency Support.
882,How many currencies can I have money in in my account?,36,Fiat Currency Support.
883,Is the EUR accepted for exchanges?,36,Fiat Currency Support.
884,Is it okay to hold money in multiple currencies?,36,Fiat Currency Support.
885,Can I have money in more than one currency in my account?,36,Fiat Currency Support.
886,What currencies can I have?,36,Fiat Currency Support.
887,What currencies can my account be in?,36,Fiat Currency Support.
888,How many currencies can I have?,36,Fiat Currency Support.
889,Are EUR exchanges allowed?,36,Fiat Currency Support.
890,I want to have multiple currencies in my account if possible.,36,Fiat Currency Support.
891,Do you convert to Euro?,36,Fiat Currency Support.
892,What fiat currencies can I use for holding and exchanging?,36,Fiat Currency Support.
893,Can exchanged be made to EUR?,36,Fiat Currency Support.
894,I need to know what flat currencies you support for holding and exchange.,36,Fiat Currency Support.
895,Do you support other currencies?,36,Fiat Currency Support.
896,Can you convert to EUR?,36,Fiat Currency Support.
897,What are the fiat currencies used?,36,Fiat Currency Support.
898,"What currencies can I not hold many in, if so what are they?",36,Fiat Currency Support.
899,How many different currencies can I have my money in?,36,Fiat Currency Support.
900,Which fiat currencies are supported by you?,36,Fiat Currency Support.
901,What currencies do you offer?,36,Fiat Currency Support.
902,Are there any fiat currencies that you will not work with?,36,Fiat Currency Support.
903,I wondered if multiple currencies is okay?,36,Fiat Currency Support.
904,Are all fiat currencies supported?,36,Fiat Currency Support.
905,Can you tell me the names of the fiat currencies that I can use at your institution?,36,Fiat Currency Support.
906,Can I change or hold different currency?,36,Fiat Currency Support.
907,Which flat currencies are supported for holding and exchange?,36,Fiat Currency Support.
908,What other fiat currencies can I use?,36,Fiat Currency Support.
909,What fiat currencies do you allow exchange with?,36,Fiat Currency Support.
910,Are all European currencies available for holding and exchange?,36,Fiat Currency Support.
911,Can you tell me how many currencies I can hold?,36,Fiat Currency Support.
912,What types of foreign money can be used with this service.?,36,Fiat Currency Support.
913,Am I allowed to hold money in multiple currencies?,36,Fiat Currency Support.
914,What fiat currencies do you support?,36,Fiat Currency Support.
