text,intent
Remind me to have my audition sent in by Thursday.,Create Reminder.
Remind me to submit my tax return by October 1.,Create Reminder.
Remove the reminder to check my oven.,Delete Reminder.
"I dont want to miss the online chat at 10 pm , can you remind me at 3 pm .",Create Reminder.
Remind me to update the events on the Harlem Running Club facebook page tomorrow.,Create Reminder.
Delete my concert reminder for saturday night.,Delete Reminder.
Remind me to set a doctors appointment for Aubree,Create Reminder.
Remind me to buy couch covers on Tuesday next week.,Create Reminder.
What are my reminders for this week,Get Reminder.
"What are my reminders for Wednesday, August 8th?",Get Reminder.
remind all the parents about the family weekend in September,Create Reminder.
Please delete all weekly reminders about taking Carla to practice.,Delete Reminder.
Please delete the reminder for the party on Thursday night,Delete Reminder.
remind me to email the shopping list to my mom,Create Reminder.
Remind me to complete a month-end review on the first of each month,Create Reminder.
Can you remind me to turn in my final paper Sunday at 11 pm for my psychology class?,Create Reminder.
Remind me to buy a birthday gift for Alex.,Create Reminder.
remind me to cancel netflix subscription on 23rd august 10am.,Create Reminder.
Set a reminder to feed the snakes at 6pm today.,Create Reminder.
Remind me the day before that Austin and Amanda's wedding is at 2pm on August 19.,Create Reminder.
Set reminder to load car on Thursday night.,Create Reminder.
Delete the reminder to set an alarm for 8:00 AM.,Delete Reminder.
Delete all reminders for the month of November 2018.,Delete Reminder.
Set a reminder to get the salt out of the van in 2 hours,Create Reminder.
Set up a reminder for Tisha's Dance recital on June 30th,Create Reminder.
Remind me to order the school curriculum for this year by Monday evening.,Create Reminder.
Remind me to wash the dog this week,Create Reminder.
Remind me of my therapy appointment 30 minutes before.,Create Reminder.
set up a reminder 30 minutes before my 2pm meeting so I can prepare,Create Reminder.
Reminder needed for school movie night on November 5th at 6:40pm,Create Reminder.
Delete reminder for Yankees/Blue Jays game.,Delete Reminder.
Remind me to buy tickets for Smackdown the day before they go on sale,Create Reminder.
set a reminder for every 3 days to clean litter box,Create Reminder.
Set a reminder an hour before my 6pm training,Create Reminder.
Remind me that Shayla's birthday is September 16th.,Create Reminder.
Change the reminder for my doctor appointment from 10am to 11:30am,Update Reminder Date Time.
Remind me to ask the maintenance department to repair the faulty light fixture in the corner office by 4:30pm today.,Create Reminder.
Reminder to upload swimming pictures later tonight.,Create Reminder.
Set up a monthly reminder to give the pets flea medicine.,Create Reminder.
Delete my dentist reminder.,Delete Reminder.
List reminders for today after 5pm.,Get Reminder.
Remind me to make an appointment for a hair cut tomorrow,Create Reminder.
Delete all alerts for today.,Delete Reminder.
Remind me to take in the trash cans tonight,Create Reminder.
Remind me to check my email in an hour.,Create Reminder.
Remind Alyssa that she has Pep Squad practice after school on August 28th; send a notification 10 minutes before.,Create Reminder.
can you delete the alert for my dentist appointment tomorrow,Delete Reminder.
Remind Mike to take his Allegra every night at 9pm.,Create Reminder.
Set up a reminder for 5 PM when Chris is coming home from work.,Create Reminder.
"I need to pay the water bill in the morning, can you remind me at 11PM?",Create Reminder.
remind my son to buy a birthday card for his grandmother,Create Reminder.
Remind me of bowling every Thursday at 7 PM,Create Reminder.
Remind me to print directions to my new chiropractor's office.,Create Reminder.
Remind me to scoop the litter box one hour before I leave tomorrow at 9 am.,Create Reminder.
delete my reminder for test driving the ferrari.,Delete Reminder.
Remind me about my anniversary on August 9.,Create Reminder.
Remind me to pick Jeremy up at work on Wednesday at 5,Create Reminder.
Remind  me to meet Jim before the game.,Create Reminder.
Reminder to cancel Netflix subscription on Saturday,Create Reminder.
remind me about my moms anniversary party on Saturday,Create Reminder.
"Remind me to text Tony back today in about 15 minutes, please.",Create Reminder.
Create a reminder for my Mom to go to her doctors appointment on Wednesday at 9:00 am.,Create Reminder.
Set up a weekly reminder to email the team about the manager on duty every Monday morning.,Create Reminder.
What alerts do I have for Saturday? I may have changes that day.,Get Reminder.
Set up a daily reminder to submit locational data at 8pm.,Create Reminder.
Can you make sure I remember that to pay the water bill on the 4th of each month?,Create Reminder.
How many reminders do I have for this Thursday?,Get Reminder.
What reminders have i set up for friday?,Get Reminder.
Remind me to ship my packages on Tuesday.,Create Reminder.
Cancel my lunch reminder,Delete Reminder.
What reminders do I have set for next  on Tuesday for baby shower,Get Reminder.
Remove the reminder to have the car tuned up Friday.,Delete Reminder.
Delete the reminder about the doctors appointment for the 5th,Delete Reminder.
Remind the team about the group meeting at 3 pm today,Create Reminder.
"Can you add an alert for 3pm, when Carrie will pick up her laundry?",Create Reminder.
Remind me to check my emails tonight at 9PM,Create Reminder.
Set up a reminder to make hotel reservations for Jillians wedding on Nov 1,Create Reminder.
Erase all my reminders that I had for this week.,Delete Reminder.
any reminders for tomorrow,Get Reminder.
Update the grocery list reminder with eggs added.,Update Reminder Todo.
Remove all alerts about my volunteer meeting tomorrow.,Delete Reminder.
Remind the group about our hike trip Sunday.,Create Reminder.
Delete my reminder to meet with Christina next Thursday.,Delete Reminder.
Set reminder of location for my cousins wedding ceremony.,Create Reminder.
Remind me to RSVP to the artist meetup Saturday,Create Reminder.
SET A RUNNING REMINDER TO CHANGE THE CAR'S OIL EVERY THREE MONTHS.,Create Reminder.
Set a reminder for 2 hours and 50 minutes from now.,Create Reminder.
Remind me to leave chicken out to defrost.,Create Reminder.
erase reminder to attend conference this monday,Delete Reminder.
remined me to feed the cat on wenday,Create Reminder.
What reminders do I have for the first week of September?,Get Reminder.
Remind me to dress up for work on Monday.,Create Reminder.
Remind me to get some chicken,Create Reminder.
remind me to take out the trash every monday night,Create Reminder.
Remind Andi to be at the concert at 8 pm; alert her 45 minutes before,Create Reminder.
remind me of a lunch on sunday at 2 pm,Create Reminder.
Set up a monthly reminder to pay my health insurance bill,Create Reminder.
Delete the reminder to buy medical insurance for mom on 21st september 2018,Delete Reminder.
Cancel reminder to send flowers to Patricia for her welcome back party.,Delete Reminder.
Please remove my current reminder for the team meeting this Friday,Delete Reminder.
Set reminder to get groceries 15 minutes before movie date with Bob.,Create Reminder.
remind me to get an oil change on Friday,Create Reminder.
Set up a reminder for today at 2 PM,Create Reminder.
Help me to remember to remind Delores that Thompson will be going to Chapel Hill tomorrow.,Create Reminder.
Remind me about my class reunion meeting for Aug. 5th.,Create Reminder.
Can you make me a weekly reminder that the trash goes out on Wednesday?,Create Reminder.
Reminder to send out details a day before the meeting,Create Reminder.
Set a reminder to check the chicken cooking in the oven for 20 minutes from now.,Create Reminder.
send madelyn a reminder about the change in time for dance from 3pm to 5 pm on thursday,Create Reminder.
Remind me to complete my project tomorrow.,Create Reminder.
Please remind me to pick up Susie in the morning.,Create Reminder.
What time is my work alert on Monday?,Get Reminder.
set a reminder every Saturday for the month of November to recycle copper,Create Reminder.
Remove the alert about my anniversary,Delete Reminder.
remind family group about party next sunday at 5pm,Create Reminder.
Remind Bill that I love him today at 4pm,Create Reminder.
Please tell me all my reminders for next week.,Get Reminder.
Remind me to make dinner reservations Saturday.,Create Reminder.
Delete the reminder about tax free weekend,Delete Reminder.
Remind Katherine about the potluck Wednesday at noon.,Create Reminder.
Set up a reminder for Lisa about our meeting on Wednesday.,Create Reminder.
remind me to feed the dog tomorrow for the neighbor.,Create Reminder.
Remind me to buy movie tickets when they go on sale on Tuesday,Create Reminder.
Remind me of Newcomers Board meeting on August 2 at 10 AM.,Create Reminder.
Delete the reminder about the Chick Flick movie next month.,Delete Reminder.
Remind me to order Leisa's flowers before Friday..,Create Reminder.
Set up a weekly reminder to log on to watch the live broadcast Mondays at 10a EST,Create Reminder.
remove the reminder about starting dinner at 4pm,Delete Reminder.
Can you remind me to sent the package today before 3 pm?,Create Reminder.
Remind me to turn off the alarm before leaving.,Create Reminder.
Set up a weekly reminder to tell the bus driver about a change in drop off,Create Reminder.
Remind me to email my cousin Sabrina Tuesday morning.,Create Reminder.
Delete any reminders mentioning Amy,Delete Reminder.
create a reminder on august 30 that ozarks new season starts august 31,Create Reminder.
remind me that i have to make a salad for bbq on sunday,Create Reminder.
I need to see my accountant on Monday of next week. Remind me at 8 AM on Monday.,Create Reminder.
what alerts do I have set up for Wednesday,Get Reminder.
Remind me of Quilling Workshop at 1PM on August 24.,Create Reminder.
Set a yearly reminder that I am due for my eye appointment by February 2nd.,Create Reminder.
Remind me to contact my surgeon with updates on what has been accomplished on Monday at 11am.,Create Reminder.
Update reminder for today's staff meeting from 1 pm to 2 pm.,Update Reminder Date Time.
Run down my reminders for the day,Get Reminder.
Do I have an reminders for this week?,Get Reminder.
Remind me to do a Walmart grocery order at 10 p.m. tonight.,Create Reminder.
Remind me to look up that directive for Marshall today.,Create Reminder.
Set a reminder to schedule dinner delivery for 7pm tonight.,Create Reminder.
Set a reminder on the first Monday of every month to pay electric bill.,Create Reminder.
Remind me to buy dog food monday afternoon.,Create Reminder.
Remind me to pack the camera for the trip on Friday.,Create Reminder.
remind me to set the sprinklers to turn on at 7am on Monday.,Create Reminder.
I have a dentist appointment on Friday at 3PM; can you remind me by 12PM?,Create Reminder.
Remind me to change the air conditioning filter every 45 days,Create Reminder.
Remind me that John's wedding is August 10th.,Create Reminder.
Remind me to pick up birthday card for Grandma.,Create Reminder.
Set a reminder to pick up mom,Create Reminder.
Remind me to set an alarm for work on Sunday.,Create Reminder.
Remind me to take first day of school pictures on August 10th 7:30am,Create Reminder.
set up monthly reminder on the 2nd to pay bill,Create Reminder.
set a daily reminder for Liz to feed the fish at 2pm,Create Reminder.
Set up a weekly reminder for practice and games on Tuesdays and Thursdays.,Create Reminder.
Remind me every six months to change my water filter.,Create Reminder.
Create a reminder for Helena's going away part next Friday.,Create Reminder.
Delete the reminder about the book club,Delete Reminder.
Remind me to change cat litter every Sunday at 10 AM.,Create Reminder.
Remind me to email the trip information to Monica tonight at 6,Create Reminder.
Set a reminder to give the horse the steroid shot at 4:30 pm.,Create Reminder.
Set up reminder for Chris to make doctor appointment next week.,Create Reminder.
Remind me to feed the dog every night at 6pm.,Create Reminder.
Remind me to talk to George about his behavior tonight at 9 pm.,Create Reminder.
Set weekly reminder Mon Wed Friday for new patch,Create Reminder.
Set a reminder an hour before my 3 o clock appointment.,Create Reminder.
I don't want to miss my appointment at 2 pm; can you alert me 20 minutes before?,Create Reminder.
Remind me to notify Shawn to meet his client Tuesday at 4 pm,Create Reminder.
Remind me to email Lara about her business attire tomorrow at 5 pm.,Create Reminder.
What reminders do I have going on August 12th?,Get Reminder.
Create a reminder to pick up the dog from Tails in 4 hours.,Create Reminder.
Remind me to record daily meals at 8pm each weekday.,Create Reminder.
Remind me to pick mom up on Sunday,Create Reminder.
Remind me to return the library book before noon on Saturday.,Create Reminder.
every morning at ten am remind me to tell my husband that he is handsome,Create Reminder.
What reminders did I have  next week?,Get Reminder.
Alert me 10 minutes before my 8:30 am Phone Appointment with Dr. Augustine on September 10th.,Create Reminder.
Create a reminder to take out the trash and recycling every Thursday night at 7 pm.,Create Reminder.
Remind me to to pay Tom for mom's birthday present,Create Reminder.
set reminder for Mike's dental appointment this Tuesday,Create Reminder.
What reminders do I have for Saturday?,Get Reminder.
Set a reminder for my mother to bring Leah to softball practice.,Create Reminder.
Do I have any reminders on Monday?,Get Reminder.
remind me to order thieves laundry soap,Create Reminder.
Delete the reminder for dinner on Saturday with Rob,Delete Reminder.
Set a reminder for my husband's basketball games tomorrow night,Create Reminder.
Remind me to fill the cats food bowl daily,Create Reminder.
"Set a reminder for breakfast at 8am, with an alert 15 minutes before.",Create Reminder.
Set up a weekly chore reminder for Colin starting Sunday.,Create Reminder.
Set weekly reminder to take vitamin D pill every Monday.,Create Reminder.
Remind me to check my email daily at 7 pm.,Create Reminder.
Set up a reminder that it's our wedding anniversary on January 5.,Create Reminder.
Please remind me that Group is moved to Tuesday next week.,Create Reminder.
Remind me to wake up my girlfriend.,Create Reminder.
Remind me five minutes before I have to leave for the concert this weekend.,Create Reminder.
Remind me to watch the baseball game tomorrow.,Create Reminder.
Remind me to pick up AJ from band practice on Wednesday.,Create Reminder.
Remind me to take the trash out Wednesday morning at 8 am.,Create Reminder.
"I need to finish my homework by tomorrow, please remind me.",Create Reminder.
Remind Patty to meet me tomorrow morning at 9 am.,Create Reminder.
Delete reminder to fix my car tonight.,Delete Reminder.
what reminders do i have on friday,Get Reminder.
"Alexa, please remind me about Falcon ground truth work time entries which I need to enter by tomorrow morning 10 am PST.",Create Reminder.
Remind me to water the garden tonight at sunset.,Create Reminder.
send me a reminder for Monday to make the dinner reservations for Friday night,Create Reminder.
Remind me this weekend to buy my niece a birthday gift.,Create Reminder.
remind all senior citizens about flue shot next week,Create Reminder.
Create a weekly reminder to send a work status update on Friday afternoons.,Create Reminder.
Remind me every day at 9 AM to take my vitamin.,Create Reminder.
"I do not want to late to wedding, set up reminder to get up 2 hours early",Create Reminder.
Remind me to start the dishwasher every evening at 7pm,Create Reminder.
Remind me to make a list on payday of school supplies.,Create Reminder.
Remind me to send an article in for the RMTA newsletter.,Create Reminder.
delete the reminder to clean my closet,Delete Reminder.
Remind me to buy a dress for my anniversary party.,Create Reminder.
Can you remind me to put flea medicine on the cats in a month?,Create Reminder.
Remind me about book club Tuesday at noon,Create Reminder.
set a reminder that football practice starts back up on monday at 3pm,Create Reminder.
Please change the reminder about eggs to 3 dozen.,Update Reminder Todo.
Remove my Pinterest reminder.,Delete Reminder.
remind me to clean out my closet,Create Reminder.
Can you remind me to cancel my appointment with my doctor.,Create Reminder.
Remind the team to bring their full gear to practice on Saturday.,Create Reminder.
Do I have any reminders for any events for the first week in October?,Get Reminder.
Delete my meeting reminder for Friday,Delete Reminder.
Schedule a weekly reminder for Fridays to give Michelle positive affirmation.,Create Reminder.
Remove the alert on my calendar about tomorrow's luncheon.,Delete Reminder.
Remind me to walk the dog every morning,Create Reminder.
Can you remind me of my work schedule every night at 8 pm?,Create Reminder.
Remind me to take my medicine when I wake up tomorrow.,Create Reminder.
Remove the reminder to go to Tim's party on Saturday.,Delete Reminder.
setup a reminder to check the furnace filter on the first day of every month,Create Reminder.
Remind me of meeting call Friday.,Create Reminder.
Create reminder for baseball practice every Saturday at 10am.,Create Reminder.
Remind me to delete contacts on my cell phone on Friday.,Create Reminder.
"I'm baking cookies in the oven, can you remind me to take them out in 25 minutes?",Create Reminder.
Remind my son to finish all his chores before I get home from work today.,Create Reminder.
delete my doctor's appoinment reminder,Delete Reminder.
Remind me to research the Broadway ticket show prices for Cats later on today.,Create Reminder.
Cancel all reminders for Thursday,Delete Reminder.
Delete my movie reminder for Saturday.,Delete Reminder.
Remind me to go to the dodgers game this weekend.,Create Reminder.
Set a reminder to buy nail clippers and trim the dog's nails on Wednesday.,Create Reminder.
remind my wife that my daughter has a doctor appointment tomorrow at 2pm.,Create Reminder.
remind me to email the team about practice on Thursday at 6:00,Create Reminder.
remind me I have to take Jack to the vet July 12th at 2:30,Create Reminder.
Set up a monthly reminder on the 5th to pay utility bill,Create Reminder.
remind me to mail the electric bill on the 1st of every month,Create Reminder.
Delete my reminders for the rest of the day,Delete Reminder.
What do I need to remember today?,Get Reminder.
Set a reminder for Brianna to bring potato salad on Saturday.,Create Reminder.
What reminders do I have for Wednesday,Get Reminder.
Delete all reminders for today.,Delete Reminder.
Delete the reminder about beef jerky,Delete Reminder.
Remove the reminder to pick up eggs and milk after work.,Delete Reminder.
remind me to set the timer,Create Reminder.
Set a reminder to bake cookies for the birthday party Saturday.,Create Reminder.
which reminder do i have set for this week,Get Reminder.
Can you remind me to send my draft to Betsy at noon?,Create Reminder.
remind me this Friday at 3 PM to review my appointments for next week,Create Reminder.
Set a reminder to check my laundry in 10 minutes.,Create Reminder.
delete the reminder about the meeting at noon,Delete Reminder.
Remove any reminders about work meetings this week.,Delete Reminder.
"Remind my daughter to take water bottle, shorts, and blue pom poms to cheer practice this afternoon.",Create Reminder.
Remind me to get some groceries tomorrow,Create Reminder.
Change the reminder for the farrier on Saturday to Sunday,Update Reminder Date Time.
Set up a reminder to attend my cousins wedding Friday afternoon.,Create Reminder.
Remind me to cancel my dental appointment.,Create Reminder.
Set a reminder for a church meeting on Sunday at 4:00pm,Create Reminder.
Set a reminder to collect all family photos for Reunion book April 30th.,Create Reminder.
Remind me to create speadsheet for Tom on Wednesday.,Create Reminder.
Remove my 5 pm alert for the concert. I has been cancelled.,Delete Reminder.
Setup daily reminder for Maddie  to feed the dogs starting tomorrow.,Create Reminder.
Set up a weekly reminder for Thursday bible study.,Create Reminder.
Remind Cousin's group that the pictures for the slide show need to be uploaded by this Friday at 5pm.,Create Reminder.
What reminders do I have tomorrow?,Get Reminder.
Remind me to bring soda for Tim's party on Saturday at 3pm,Create Reminder.
What are the reminders on my schedule for the next seven days?,Get Reminder.
What reminders do I have this friday?,Get Reminder.
Set a reminder to call references for the new job candidate before the interview.,Create Reminder.
Change my hair appointment reminder to 2:30 tomorrow.,Update Reminder Date Time.
Remind me to complete the survey today at 5,Create Reminder.
Remind me to send a birthday message to Alex tomorrow at noon.,Create Reminder.
set up a reminder to take out the trash today,Create Reminder.
update my daily medication reminder to noon from 2pm.,Update Reminder Date Time.
Set up a reminder that I need to finish that homework before 5pm tonight,Create Reminder.
Remind me on June 17 that I need to reserve to hall for our reunion,Create Reminder.
Set up a reminder to take my vitamin every morning at 5:30 AM CST.,Create Reminder.
Remind Jeff to take the dogs out every day at 12 noon.,Create Reminder.
Remove the reminder to get cereal.,Delete Reminder.
Delete my reminder for the party on Friday,Delete Reminder.
remind me to Learn how to cook a new dish for dinner ever day at 7pm,Create Reminder.
Can you alert me 10 minutes before my lunch with mom?,Create Reminder.
Set reminder to have Meredith buy Teddy Grahams tomorrow night.,Create Reminder.
Set up reminder to look up local museums this week.,Create Reminder.
remind me to take a walk at 1:30pm on 22nd  August,Create Reminder.
"Remind me to water Lonnie's plants on Saturday, August 4.",Create Reminder.
"Henry asked me not to forget I'm taking him to his soccer practice Saturday morning at 10am. So, add this to my reminder list.",Create Reminder.
Set a reminder to pack for vacation next Tuesday at 5 PM.,Create Reminder.
are any of my reminders for this week before 10 am?,Get Reminder.
Remind me to buy cereal with my coupons before they expire on Saturday.,Create Reminder.
Remind David we only have 5 dog bones and need to order some.,Create Reminder.
Remind me to pay my internet bill the 25th of every month.,Create Reminder.
Remind me to bake a casserole to take to Margie on Saturday.,Create Reminder.
Set a reminder to put the garbage cans out every Thursday at 8 pm.,Create Reminder.
Remind me to tell heidi we are cancelling our dinner Saturday at 7pm.,Create Reminder.
Remind me to order that book tomorrow before 11am,Create Reminder.
Delete my craft class reminder on this Saturday.,Delete Reminder.
Remind me to give my dog bath this weekend.,Create Reminder.
Remind me to get the dog's food together every night.,Create Reminder.
What reminders do I have for Tuesday?,Get Reminder.
Remind me to check the pool skimmer at noon for debris tomorrow.,Create Reminder.
what reminders do i have for today,Get Reminder.
remind steve how much the team appreciates him,Create Reminder.
Set a reminder to buy mom's gift tonight,Create Reminder.
Set a reminder for 6 PM every Sunday to make the kids lunch for the next day.,Create Reminder.
Can you remind me to fill out new tax forms on August 15th?,Create Reminder.
What are my reminders for next Sunday?,Get Reminder.
I want you to set up a daily reminder to remind me to practice my music lessons.,Create Reminder.
Remind me to pay Roger's credit card bill,Create Reminder.
Remind me to pick prescriptions up at 3 pm today.,Create Reminder.
remind the team that the meeting is 11 am,Create Reminder.
Remind me to take the garbage out on Wednesdays.,Create Reminder.
Remind me that I am watching Amber's kids this weekend.,Create Reminder.
Set a reminder to turn windows updates off on the laptops for the upcoming test.,Create Reminder.
Can you remind me that I have a dinner meeting with John next Tuesday at 7 pm.,Create Reminder.
what reminders did i set for tomorrow,Get Reminder.
remind me to tell greg about the movie tonight,Create Reminder.
Remind me to make our airline reservations on Monday.,Create Reminder.
Can you remind me about my interview on Thursday at 11 am?,Create Reminder.
cancel Lucy's recital reminder.,Delete Reminder.
Remind me to put in for vacation time on Monday at 9:00 am.,Create Reminder.
Remind me to text mom the address to the party tonight.,Create Reminder.
Remind me to check the schedule of events for the fair.,Create Reminder.
Set weekly reminders to take the trash out every Sunday and Wednesday night.,Create Reminder.
Send an email reminder to Tim to pick up dog food tomorrow after work.,Create Reminder.
Remind me to set up my dermatology appointment on Monday.,Create Reminder.
Remind me to visit Mercy tomorrow.,Create Reminder.
Remind the group that bike party is the 1st Friday of every month,Create Reminder.
Remind Mom to leave at 10; alert them 20 minutes before.,Create Reminder.
Delete a reminder to buy Apple juice today,Delete Reminder.
What reminders do I have for next Saturday?,Get Reminder.
Set a reminder for my 6-months dental check up for Jan 30th at 4 pm,Create Reminder.
Remove the check mail alert.,Delete Reminder.
Delete reminder for work schedule after Friday.,Delete Reminder.
remind me to take my rain jacket to the game tonight,Create Reminder.
Remind me to pay my electric bill online by 5 pm tomorrow.,Create Reminder.
Please create a reminder for every evening at 8pm for the next 12 weeks to update my class logbook.,Create Reminder.
Please set a reminder for Jude to feed the puppies at 7 am and 7 pm.,Create Reminder.
Set up a reminder for 6pm tomorrow to check my email regarding school.,Create Reminder.
Remind me to ground coffee before bed later tonight,Create Reminder.
Remind me to ask Duane to borrow his tools to assemble my new scooter.,Create Reminder.
Set up a reminder to make a vet appointment for Jake on Tuesday,Create Reminder.
Remind me to file my taxes on Wednesday.,Create Reminder.
Remind me to take my medicine every day at 11 PM.,Create Reminder.
WHEN IS THERE A REMINDER FOR ALICE'S DANCE CLASS?,Get Reminder.
Set up a reminder for me to change the oil in my car by the end of the week,Create Reminder.
set up a reminder for my book club meeting,Create Reminder.
Remind the scouts to bring their hiking gear and 6 hiking essentials to our hike on Saturday.,Create Reminder.
What is on my reminder list for this weekend?,Get Reminder.
What reminders do I have for his Saturday?,Get Reminder.
remind me to change the time for daylight savings,Create Reminder.
Set a reminder to get the tires checked on August 1st,Create Reminder.
are there any reminders for tomorrow,Get Reminder.
Set a reminder for me to meet Kristofer September 13th at 1 pm.,Create Reminder.
Remind Spencer he has to leave at noon.,Create Reminder.
Remind me to finish my taxes and mail them out by Saturday.,Create Reminder.
Set a reminder for running the Pembroke Pines loop on Sunday at 7am.,Create Reminder.
Set up a weekly reminder for the bug guy to come spray every Tuesday at 11 a.m.,Create Reminder.
What reminders do I have for the week,Get Reminder.
Set up alert to send Fred congratulations on Friday at 4 pm.,Create Reminder.
Remind me of my class assignments 30 minutes before they are due daily.,Create Reminder.
Remind me to boil eggs every Sunday,Create Reminder.
Remind me to ask my CPA about the corporate tax return.,Create Reminder.
Delete my reminder to clean dishes,Delete Reminder.
Set up a reminder for my brother to contact the realtor tomorrow at 11am.,Create Reminder.
daily reminder to be healthy and eat healthy.,Create Reminder.
can you remind me the day before my dr appointment with sansonetti,Create Reminder.
Delete Saturday morning reminder.,Delete Reminder.
Do I have any reminders for Saturday evening?,Get Reminder.
Delete the reminder about waking me up tomorrow at 6 am,Delete Reminder.
"Remind me tonight to confirm tennis with Jill, Rocky, and Ron on Thursday",Create Reminder.
delete the reminder about bringing a dish to potluck.,Delete Reminder.
Remind me that my brother is coming to visit on August 6th.,Create Reminder.
I have library books due tomorrow by 5:00 pm; can you alert me 30 minutes before?,Create Reminder.
I need a reminder to meet Janet for our workout session this Friday.,Create Reminder.
Set up an alert to remind me to clip the dog's toenails every month.,Create Reminder.
"Remind Dixie to take her Trombone Monday thru Friday at 6:45 am, set alert for 5 minutes before.",Create Reminder.
Remove the reminder to pick up my mom.,Delete Reminder.
Remind me to message Tony with my order at 11:00 am.,Create Reminder.
Reminder to take a dish for pot luck on Wednesday,Create Reminder.
What reminders do I have next week with Frank?,Get Reminder.
Setup a reminder to email job status every Tuesday evening.,Create Reminder.
Remind me to invite everyone to my birthday dinner that is on the 18th at 4 PM,Create Reminder.
Remind me to get gas for the car tonight.,Create Reminder.
"Remind me to make sarcastic comments on my best friends facebook, instagram, and snapchat",Create Reminder.
Alert me 30 minutes before 2 pm on Friday for doctors appointment.,Create Reminder.
Cancel my reminder to buy batteries I found a whole box.,Delete Reminder.
Remind me to read everyday at 8pm,Create Reminder.
Please update the soup reminder to before Tuesday.,Update Reminder Date Time.
"Remind me to meet with the family reunion committee in 30 days,",Create Reminder.
Remind me to check on gift cards from go365.,Create Reminder.
remind me about my southwest flight at 7pm,Create Reminder.
Set up a monthly reminder for the 15th of each month to check Joe's Facebook page for which concert he's recorded for us to watch.,Create Reminder.
Remind me to study A&P for my test on Tuesday next week.,Create Reminder.
Set up a reminder for Toby's vet appointment on August 25th at 12:30 PM.,Create Reminder.
change reminder for doctors appt to 930am.,Update Reminder Date Time.
Set reminder for Andrew to walk dog daily at 6am,Create Reminder.
"reminder for doctor apointment, 15 minute prior",Create Reminder.
remind me about oil changing service next week,Create Reminder.
Remind me to pack hubby's lunch bag for work tomorrow.,Create Reminder.
"I can't be late for church on Sunday, will you remind me 2 hours before.",Create Reminder.
Set reminder to pick cake up on Thursday at 2 P.M.,Create Reminder.
"Please remove the reminder tonight, I no longer need to give Sue a ride",Delete Reminder.
Set up a reminder for August 20 to have lunch with Nicole at 12 PM.,Create Reminder.
Remind me August 21st to submit paperwork for for kids transfer.,Create Reminder.
Could you please delete my reminder for soccer tomorrow since its canceled?,Delete Reminder.
Remind me to cancel my Blue Apron subscription tomorrow.,Create Reminder.
remind me I need to visit the new art exhibit saturday,Create Reminder.
change the reminder about dinner today to 6pm instead of 5pm,Update Reminder Date Time.
What reminders do I have for Monday of next week?,Get Reminder.
delete my reminder to go grocery shopping tomorrow,Delete Reminder.
Remind me to email Marie Sunday morning.,Create Reminder.
Remind my brother to buy that gift for mom's birthday.,Create Reminder.
remind me to do pet sitting for Anita next week,Create Reminder.
Set up a reminder for water aerobics class every Friday at 7pm.,Create Reminder.
Set up a recurring reminder on Fridays about the recycling,Create Reminder.
Remind me to cancel meeting with Sarah today.,Create Reminder.
What reminders do I have for today,Get Reminder.
Remind Benny to turn off the pool pump 10pm,Create Reminder.
Set a weekly reminder every Tuesday to set out the recycling bins at 8 am,Create Reminder.
Set up an alert for the dogs vet appointment on August 7th at 11am.,Create Reminder.
"I need a reminder to run a cold, dark load of laundry today at 4 pm.",Create Reminder.
Remind me to go to buy a new set of highlighters tomorrow morning.,Create Reminder.
Delete my reoccuring reminder about my monthly meeting with Scoti.,Delete Reminder.
Can you remind me to get cereal today?,Create Reminder.
Delete my reminder to pick up my mom.,Delete Reminder.
set a reminder for my sister to meet adam at 5pm on tuesday,Create Reminder.
Remind me to pay for my ticket to the variety show.,Create Reminder.
remind me to purchase tickets for upcoming The 1975 concert.,Create Reminder.
Change the time of my birthday party reminder to 6 pm.,Update Reminder Date Time.
Remind me to update my auto pay with food delivery company on payday,Create Reminder.
Can you alert me about my favorite Tv Show at 8 p.m. (Pacific Time)?,Create Reminder.
Can you alert me to take my medicine every day at 5am?,Create Reminder.
Remind PJ to turn off his printer every night at 10pm,Create Reminder.
Can you set a reminder for dance class next Thursday at 10:15am,Create Reminder.
Can you remind me to take my dog for a walk this afternoon?,Create Reminder.
set up a daily reminder to take insulin at 8 am and 8 pm,Create Reminder.
"I need to set a birthday party reminder for August 25th, please set a reminder for my family group at 4 pm.",Create Reminder.
Set up a monthly reminder about the Family Connections meeting.,Create Reminder.
Set a reminder  two hours before my dentist's appointment meeting.,Create Reminder.
Remove the reminder for my moms appointment.,Delete Reminder.
Remind me to watch Animal Kingdom every Tuesday at 9 p.m.,Create Reminder.
Set up reminder to collect payment from group for vacation,Create Reminder.
Remind Gabriel dinner is at 7 tomorrow.,Create Reminder.
Please send my sister Donna a reminder tomorrow about Keith's surgery on Wednesday,Create Reminder.
Remind me at 5PM to schedule my hair appointment for next month,Create Reminder.
remove the reminder about Stacy's party cancelled,Delete Reminder.
Delete my reminder to buy cereal on Sunday.,Delete Reminder.
Set up a reminder for Camryn's birthday on September 7th.,Create Reminder.
remind me to look into a colonoscopy to see when i would need one,Create Reminder.
Remind me to mail my package tomorrow at 2:30 PM.,Create Reminder.
Please delete my reminder to meet John in an hour.,Delete Reminder.
Cancel reminder to get gift for patty's party.,Delete Reminder.
