,utterance,intent,label
5432,What is the weather like in Atlantic City?,Get Weather.,0
5433,How's the weather tonight?,Get Weather.,0
5434,What will the weather be like today?,Get Weather.,0
5435,how much snow is expected today?,Get Weather.,0
5436,"Forecast for Norfok, VA tomorrow",Get Weather.,0
5437,what is the weather in Miami today?,Get Weather.,0
5438,What is the temperature in Georgia?,Get Weather.,0
5439,Will there be any hail today?,Get Weather.,0
5440,Will it be cold enough today to need a jacket,Get Weather.,0
5441,What is it going to be like tomorrow?,Get Weather.,0
5442,Is it below freezing tonight?,Get Weather.,0
5443,Is the air humid today,Get Weather.,0
5444,What time will it start raining on Saturday?,Get Weather.,0
5445,What's the weather for this weekend?,Get Weather.,0
5446,give me a seven day forecast,Get Weather.,0
5447,When will it start raining?,Get Weather.,0
5448,Is there gonna be any thunder storms tonight,Get Weather.,0
5449,how many inches of rain did it rain today,Get Weather.,0
5450,Is it going to be good beach weather this weekend?,Get Weather.,0
5451,is there rain in the forecast here?,Get Weather.,0
5452,How is the weather this weekend?,Get Weather.,0
5453,"What is the weather in Washington, DC?",Get Weather.,0
5454,Is snow expected for Baltimore this weekend?,Get Weather.,0
5455,Will it snow today,Get Weather.,0
5456,What is the high temperature for today?,Get Weather.,0
5457,What's the current temp in Tracy,Get Weather.,0
5458,Should I take an umbrella to the softball game tonight?,Get Weather.,0
5459,Is this a noreaster?,Get Weather.,0
5460,Do I need an umbrella?,Get Weather.,0
5461,how's the weather looking like in Rome for the next 3 days,Get Weather.,0
5462,is it cold out,Get Weather.,0
5463,What is the temperature in Iceland?,Get Weather.,0
5464,Is there a heat advisory in effect for today?,Get Weather.,0
5465,Do I need to bring a jacket to San Francisco next week?,Get Weather.,0
5466,What's the weather like for the week?,Get Weather.,0
5467,Will it snow today,Get Weather.,0
5468,What is the temperature in Paris France?,Get Weather.,0
5469,Should I bring an umbrella today?,Get Weather.,0
5470,What's the weather for tomorrow?,Get Weather.,0
5471,how fast is the wind blowing?,Get Weather.,0
5472,is it going to snow today?,Get Weather.,0
5473,What is the high and low for today?,Get Weather.,0
5474,what is the temperature like the week?,Get Weather.,0
5475,Should I wear shorts?,Get Weather.,0
5476,What time is sunset tomorrow?,Get Sunset.,1
5477,About how dry is it today?,Get Weather.,0
5478,What will be the temperature at 6 am tomorrow,Get Weather.,0
5479,Is it going to snow this year,Get Weather.,0
5480,What's the weather like in the southern Texas Mexico border.,Get Weather.,0
5481,What is the beach forecast for this weekend,Get Weather.,0
5482,What is the weather in Chapel Hill at 9 am?,Get Weather.,0
5483,Are there any tornadoes in the forecast for Oklahoma this week?,Get Weather.,0
5484,Will it be cold out tomorrow?,Get Weather.,0
5485,Weather.,Get Weather.,0
5486,What is the weather like in Beijing,Get Weather.,0
5487,is it raining on christmas,Get Weather.,0
5488,weather today cleveland ohio,Get Weather.,0
5489,will it be cold today?,Get Weather.,0
5490,Nine day forecast.,Get Weather.,0
5491,What is the forecast for tomorrow?,Get Weather.,0
5492,will it rain this evening,Get Weather.,0
5493,How much snow will fall this week?,Get Weather.,0
5494,what's the weather forecast for today,Get Weather.,0
5495,Is it going to rain all weekend?,Get Weather.,0
5496,Am I in a weather warning or watch,Get Weather.,0
5497,What is the weather forecast for the Indiana State Fair this week,Get Weather.,0
5498,Do I need to wear a jacket today,Get Weather.,0
5499,what's the record high for today?,Get Weather.,0
5500,Is it going to snow later in chicago,Get Weather.,0
5501,How cold is it outside,Get Weather.,0
5502,is it snowing in Breckenridge Colorado?,Get Weather.,0
5503,Is it going to rain in NYC on Saturday?,Get Weather.,0
5504,Will it be windy next week?,Get Weather.,0
5505,Will it drop below zero this week?,Get Weather.,0
5506,how hot is it going to be tomorrow,Get Weather.,0
5507,Will it rain all week?,Get Weather.,0
5508,What time is it going to start snowing today?,Get Weather.,0
5509,are there scattered showers tonight,Get Weather.,0
5510,Is it cold outside?,Get Weather.,0
5511,What is the 5 day forecast?,Get Weather.,0
5512,Is any chance of rain today?,Get Weather.,0
5513,tomorrows highs,Get Weather.,0
5514,are we still under a weather warning,Get Weather.,0
5515,what is the humidity in orlando,Get Weather.,0
5516,How likely is it to storm tomorrow,Get Weather.,0
5517,Will I need a sweater tonight?,Get Weather.,0
5518,Is it raining currently in Seattle?,Get Weather.,0
5519,any update on thunder alert,Get Weather.,0
5520,Should I wear a rain coat next friday,Get Weather.,0
5521,will it rain today,Get Weather.,0
5522,Do I need a jacket today?,Get Weather.,0
5523,Is it humid out?,Get Weather.,0
5524,Take the umbrella or no?,Get Weather.,0
5525,What the weekend forecast?,Get Weather.,0
5526,will the high be in the 80s for this week?,Get Weather.,0
5527,When is the hurricane supposed to hit land?,Get Weather.,0
5528,What is the weather forecast for San Antonio for this weekend?,Get Weather.,0
5529,Should I have an umbrella?,Get Weather.,0
5530,Will there be black ice on the roads today?,Get Weather.,0
5531,Should I bring an umbrella today?,Get Weather.,0
5532,Read latest weather updates please,Get Weather.,0
5533,Is there sunshine in the forecast today?,Get Weather.,0
5534,Houston zoo weather,Get Weather.,0
5535,Should I bring a jacket on my trip to Canada?,Get Weather.,0
5536,Is it going to snow today?,Get Weather.,0
5537,is it going to be hot at disneyland today?,Get Weather.,0
5538,How cold is it going to be today?,Get Weather.,0
5539,Show me weather for New York,Get Weather.,0
5540,Will it rain tonight?,Get Weather.,0
5541,I need to know the weather for next Friday?,Get Weather.,0
5542,will it be hot on Thursday,Get Weather.,0
5543,What is the weather next week,Get Weather.,0
5544,weather forecast for the next 10 days,Get Weather.,0
5545,What is the humidity level?,Get Weather.,0
5546,Should I bring an umbrella?,Get Weather.,0
5547,what is the chance of rain?,Get Weather.,0
5548,what is the forecast this morning?,Get Weather.,0
5549,when is it going to snow again,Get Weather.,0
5550,What is the temperature going to be tomorrow morning?,Get Weather.,0
5551,Will it rain tomorrow,Get Weather.,0
5552,Where is the hottest place in the world right now,Get Weather.,0
5553,Is there a flash flood warning?,Get Weather.,0
5554,What is the weather forecast today?,Get Weather.,0
5555,will there be any bad weather today,Get Weather.,0
5556,What are the lows next week?,Get Weather.,0
5557,What's the weather like in southern Florida.,Get Weather.,0
5558,How warm will it be today?,Get Weather.,0
5559,What is the weather next week in Miami?,Get Weather.,0
5560,What is the temperature in Newfoundland?,Get Weather.,0
5561,Is it going to rain tomorrow?,Get Weather.,0
5562,what time will it rain today?,Get Weather.,0
5563,is there going to be a tornado,Get Weather.,0
5564,Do I need sunglasses today?,Get Weather.,0
5565,What is the weather for tomorrow,Get Weather.,0
5566,will I need a raincoat today?,Get Weather.,0
5567,What is the temperature going to be today?,Get Weather.,0
5568,windy today,Get Weather.,0
5569,Is it going to rain this week?,Get Weather.,0
5570,is it going to snow tonight?,Get Weather.,0
5571,Is the weather good for hiking today?,Get Weather.,0
5572,How cold will it be?,Get Weather.,0
5573,is it going to be hot today,Get Weather.,0
5574,Is it warm in Paris right now?,Get Weather.,0
5575,Are there any severe weather warnings,Get Weather.,0
5576,Should I bring a jacket if I am going out after 7 PM tonight,Get Weather.,0
5577,What should I wear? Shorts or pants?,Get Weather.,0
5578,Flood plain conditions in the mid west of Texas,Get Weather.,0
5579,is it going to rain,Get Weather.,0
5580,Is the weather calling for snow,Get Weather.,0
5581,Should I use sunscreen today?,Get Weather.,0
5582,Will I need my umbrella tomorrow?,Get Weather.,0
5583,Is it going to rain this weekend?,Get Weather.,0
5584,What is the weather going to be like in Houston today?,Get Weather.,0
5585,What time is it supposed to rain?,Get Weather.,0
5586,Do I need raingear?,Get Weather.,0
5587,do i need to wear a jacket today,Get Weather.,0
5588,Is it going to hail today,Get Weather.,0
5589,Is it going to rain Monday?,Get Weather.,0
5590,Do I need to bring a winter coat when I travel to Seattle?,Get Weather.,0
5591,will it get above 80 degrees this week?,Get Weather.,0
5592,What is the maximum speed of the wind today?,Get Weather.,0
5593,Do I need a coat today?,Get Weather.,0
5594,Will i need an umbrella today?,Get Weather.,0
5595,What is the temperature?,Get Weather.,0
5596,When is the next fish rain in Guatemala?,Get Weather.,0
5597,is it supposed to rain,Get Weather.,0
5598,How hot is it in south Africa today?,Get Weather.,0
5599,How hot is Death Valley today.,Get Weather.,0
5600,Is it snowing today?,Get Weather.,0
5601,Temperature tonight,Get Weather.,0
5602,What is the forecast for tomorrow?,Get Weather.,0
5603,What time will it rain today?,Get Weather.,0
5604,How many inches of snow are we supposed to get?,Get Weather.,0
5605,How damn hot is it supposed to get today?,Get Weather.,0
5606,how humid is it outside,Get Weather.,0
5607,Is it going to rain thursday,Get Weather.,0
5608,Is it going to be hot today?,Get Weather.,0
5609,What is the temperature in Chicago at 2pm today?,Get Weather.,0
5610,whats the weather in atlanta today,Get Weather.,0
5611,is there rain in the forecast,Get Weather.,0
5612,How cold will it be tomorrow morning?,Get Weather.,0
5613,do I need chains or snow tires,Get Weather.,0
5614,Is it going to snow tomorrow morning?,Get Weather.,0
5615,is it snowing,Get Weather.,0
5616,"how humid is it in Orlando, Florida today?",Get Weather.,0
5617,"what will the weather be like in orlando, florida at the end of august?",Get Weather.,0
5618,Should I wear sunglasses?,Get Weather.,0
5619,What's the weather update?,Get Weather.,0
5620,Tell me the current weather in Beijing.,Get Weather.,0
5621,What is the forecast today,Get Weather.,0
5622,Is it going to be dry weather tonight?,Get Weather.,0
5623,Weekly weather,Get Weather.,0
5624,Will it be windy today?,Get Weather.,0
5625,what time is sunrise for wednesday?,Get Sunrise.,3
5626,What is the current heat index,Get Weather.,0
5627,will it rain all day,Get Weather.,0
5628,Weather in San Francisco,Get Weather.,0
5629,How does it feel right now outside?,Get Weather.,0
5630,Will my flight be delayed due to the weather in New York?,Get Weather.,0
5631,Is it going to be sunny throughout the day?,Get Weather.,0
5632,is it supposed to rain today,Get Weather.,0
5633,Give me the forecast of the week,Get Weather.,0
5634,will it snow today,Get Weather.,0
5635,Are we going to get a thunderstorm today?,Get Weather.,0
5636,Do I need a jacket or sweater any day this week?,Get Weather.,0
5637,Will it rain in the afternoon?,Get Weather.,0
5638,how cold will it get today,Get Weather.,0
5639,Is it going to snow today?,Get Weather.,0
5640,will it rain,Get Weather.,0
5641,What is the temperature going to be at 11 pm?,Get Weather.,0
5642,Do I need a coat today?,Get Weather.,0
5643,How cold will it get tonight?,Get Weather.,0
5644,Will it be sunny today?,Get Weather.,0
5645,Is there any weather warnings?,Get Weather.,0
5646,is it going to storm today,Get Weather.,0
5647,how hot is it going to be today,Get Weather.,0
5648,is it raining in euless,Get Weather.,0
5649,Will there be a storm later?,Get Weather.,0
5650,Tomorrow's forecast,Get Weather.,0
5651,what is the high temp today,Get Weather.,0
5652,Will there be storms tonight?,Get Weather.,0
5653,Will i need a jacket for this weekend?,Get Weather.,0
5654,Weather for New York at 10am,Get Weather.,0
5655,Do I need an umbrella for this evening in Fort Worth?,Get Weather.,0
5656,What is the temperature today?,Get Weather.,0
5657,Do I need to wear a hat?,Get Weather.,0
5658,What is the weather in Chapel Hill at 2 am?,Get Weather.,0
5659,is it going to rain again?,Get Weather.,0
5660,how many hours of rainfall do we get tomorrow?,Get Weather.,0
5661,What is the temperature now?,Get Weather.,0
5662,when is the next chance of rain,Get Weather.,0
5663,Is it a good weather day to go to the pool?,Get Weather.,0
5664,Do I need to bring my rain boots to work today?,Get Weather.,0
5665,What is the low temp of today?,Get Weather.,0
5666,Give me the 10 day forecast for Charleston WV,Get Weather.,0
5667,is it cold today?,Get Weather.,0
5668,I need to know the weather for Seattle right now,Get Weather.,0
5669,What is the projected high for today?,Get Weather.,0
5670,What's the heat index?,Get Weather.,0
5671,Is it cold enough to wear a jacket?,Get Weather.,0
5672,What will the weather be like at 2 pm?,Get Weather.,0
5673,is it going to be sunny today,Get Weather.,0
5674,What is the temperature going to be today in Mesa?,Get Weather.,0
5675,Do I need gloves today?,Get Weather.,0
5676,How warm is it going to be,Get Weather.,0
5677,Is it going to rain in Phoenix this weekend,Get Weather.,0
5678,How cold is it today?,Get Weather.,0
5679,will it be hot saturday,Get Weather.,0
5680,Is it cooler today than it was yesterday?,Get Weather.,0
5681,Is it hot out today?,Get Weather.,0
5682,What should I wear tomorrow?,Get Weather.,0
5683,Do I need to bring a jacket tonight to the beach,Get Weather.,0
5684,Is it humid today?,Get Weather.,0
5685,what is todays forecast,Get Weather.,0
5686,is it raining in Binghamton right now?,Get Weather.,0
5687,What's today's weather?,Get Weather.,0
5688,Do I need an umbrella today,Get Weather.,0
5689,weather today,Get Weather.,0
5690,will it rain in grand haven this week?,Get Weather.,0
5691,is it going to be hot today,Get Weather.,0
5692,show me the 5 day forecast,Get Weather.,0
5693,what is the weather alert,Get Weather.,0
5694,is it really bellow 10 degrees today,Get Weather.,0
5695,How hot is it in Orlando,Get Weather.,0
5696,Is there rain in the forecast?,Get Weather.,0
5697,What time is the sunset today?,Get Sunset.,1
5698,How cold is it in Columbia?,Get Weather.,0
5699,Should I bring an umbrella?,Get Weather.,0
5700,will i need sunglasses today,Get Weather.,0
5701,do i need a hat,Get Weather.,0
5702,How hot is it today?,Get Weather.,0
5703,What is expected high temperature today?,Get Weather.,0
5704,what is the temperature like in Brazil?,Get Weather.,0
5705,Is tomorrow a good day to visit the park?,Get Weather.,0
5706,Is the snow going to affect the roads today?,Get Weather.,0
5707,Is it going to rain,Get Weather.,0
5708,should i wear a jacket tomorrow?,Get Weather.,0
5709,Is it supposed to be cool today in Delaware?,Get Weather.,0
5710,should i expect rain this weekend?,Get Weather.,0
5711,How is it gonna be in Ocean City this weekend,Get Weather.,0
5712,How cold is it out today,Get Weather.,0
5713,"What's the temperature in Fort Wayne, Indiana?",Get Weather.,0
5714,Should I bring a rain jacket?,Get Weather.,0
5715,What's the current temp in Anchorage?,Get Weather.,0
5716,will it rain two sundays from now,Get Weather.,0
5717,How long before the next cold front gets here?,Get Weather.,0
5718,what is the weather like in Yellowstone this week,Get Weather.,0
5719,Is it going to rain today?,Get Weather.,0
5720,what is the low today,Get Weather.,0
5721,How hot will it be on Sunday?,Get Weather.,0
5722,When will it rain next?,Get Weather.,0
5723,will it be hot in San Antonio?,Get Weather.,0
5724,How is the weather in Seattle around lunch time?,Get Weather.,0
5725,what is the weather in the UK,Get Weather.,0
5726,what is the weather?,Get Weather.,0
5727,What's the local weather forecast for today?,Get Weather.,0
5728,Should I bring my umbrella?,Get Weather.,0
5729,will it storm today?,Get Weather.,0
5730,thinking of a picnic on sunday what will the weather be like,Get Weather.,0
5731,what is the weather like in daytona,Get Weather.,0
5732,rain today?,Get Weather.,0
5733,What is the high/low for today?,Get Weather.,0
5734,What's the weather going to be like today?,Get Weather.,0
5735,Will there be a thunderstorm soon,Get Weather.,0
5736,What will the temperature be in Ocean City this weekend,Get Weather.,0
5737,What will the weather be like Tuesday?,Get Weather.,0
5738,What is the humidity level?,Get Weather.,0
5739,Do you think it will be very cold today?,Get Weather.,0
5740,When is the next best chance for rain?,Get Weather.,0
5741,weather in Miami,Get Weather.,0
5742,is it windy today,Get Weather.,0
5743,Is it raining in LA,Get Weather.,0
5744,Does today's weather call for a jacket?,Get Weather.,0
5745,How humid is it,Get Weather.,0
5746,how hot is it going to be today,Get Weather.,0
5747,Are there frost warnings?,Get Weather.,0
5748,Percentage to rain today,Get Weather.,0
5749,What time will be the hottest part of the day today?,Get Weather.,0
5750,will it rain tuesday,Get Weather.,0
5751,What can I expect from the weather today?,Get Weather.,0
5752,do i need a hat,Get Weather.,0
5753,How much snow will we get today?,Get Weather.,0
5754,What is the weather today?,Get Weather.,0
5755,Will it be cold in Seattle this coming weekend?,Get Weather.,0
5756,What is the weather supposed to be like at the Minneapolis Airport tomorrow afternoon,Get Weather.,0
5757,what is the temperature in Boston,Get Weather.,0
5758,Is it going to be cloudy next week?,Get Weather.,0
5759,Can I ride with the top down on my convertible this afternoon,Get Weather.,0
5760,Should I bring an umbrella?,Get Weather.,0
5761,Should I worry about rain tomorrow?,Get Weather.,0
5762,what is the high today,Get Weather.,0
5763,What is the weather like in Saint Louis this weekend?,Get Weather.,0
5764,What are the highs and lows of the temperature today?,Get Weather.,0
5765,Should I wear a sweater today,Get Weather.,0
5766,what's the forecast for today?,Get Weather.,0
5767,should I bring Sunscreen?,Get Weather.,0
5768,will it rain today,Get Weather.,0
5769,What time is snow coming on Thursday?,Get Weather.,0
5770,Is today a good day to be outside?,Get Weather.,0
5771,Is an umbrella necessary today?,Get Weather.,0
5772,What is the weather tonight at the local drive-in?,Get Weather.,0
5773,when will the next cold front blow in?,Get Weather.,0
5774,Will I need an umbrella today?,Get Weather.,0
5775,Will I need to wear a jacket tomorrow?,Get Weather.,0
5776,How much rain is expected tomorrow?,Get Weather.,0
5777,Is it going to snow this week,Get Weather.,0
5778,What is the weather like in Grand Island?,Get Weather.,0
5779,Is it Sunny today?,Get Weather.,0
5780,What is the wind chill factor today?,Get Weather.,0
5781,is it suppose to rain today,Get Weather.,0
5782,Is tomorrow a good beach day?,Get Weather.,0
5783,How hot is it suppose to get today?,Get Weather.,0
5784,How many inches of snow are expected this week?,Get Weather.,0
5785,How much longer is it going to rain?,Get Weather.,0
5786,will it rain this morning,Get Weather.,0
5787,Do I need my rain boots?,Get Weather.,0
5788,What is the temp going to be tonight?,Get Weather.,0
5789,Tell me about the current weather news.,Get Weather.,0
5790,will there be a thunder storm this weekend,Get Weather.,0
5791,What is the temperature going to be like on Sunday?,Get Weather.,0
5792,Please tell me the forecast for the rest of the week.,Get Weather.,0
5793,What is the weather like outside?,Get Weather.,0
5794,What's the forecast this week?,Get Weather.,0
5795,is it snowing in minneapolis,Get Weather.,0
5796,How hot is it going to get today?,Get Weather.,0
5797,Is there any snow expected today?,Get Weather.,0
5798,What is the weather forecast for Sacramento this weekend?,Get Weather.,0
5799,what is this weeks forecast for Juneau,Get Weather.,0
5800,What is the weather on Friday?,Get Weather.,0
5801,Is today going to be windy,Get Weather.,0
5802,Will it rain today?,Get Weather.,0
5803,WHEN IS OUR NEXT SNOW EXPECTED?,Get Weather.,0
5804,will it snow today,Get Weather.,0
5805,Any chance of rain this weekend?,Get Weather.,0
5806,Will I need a sweater?,Get Weather.,0
5807,how great are the chances for sun to shine today,Get Weather.,0
5808,Is it shorts weather today or should I wear pants?,Get Weather.,0
5809,What will be today's low?,Get Weather.,0
5810,will it be super humid?,Get Weather.,0
5811,How cold is it in London right now?,Get Weather.,0
5812,will it rain later?,Get Weather.,0
5813,What will be the hottest day this week?,Get Weather.,0
5814,Is it alright to bring a winter coat today?,Get Weather.,0
5815,"What is the weather in Roswell, New Mexico today?",Get Weather.,0
5816,How long will it rain today?,Get Weather.,0
5817,Please give me the 5-day forecast,Get Weather.,0
5818,what does the weather look like,Get Weather.,0
5819,what's the weather tomorrow at cocoa beach,Get Weather.,0
5820,How hot will it be today?,Get Weather.,0
5821,Is it snowing anywhere today?,Get Weather.,0
5822,do i need an umbrella,Get Weather.,0
5823,what is the weather like in LA,Get Weather.,0
5824,what will the weather be for my weekend in las vegas,Get Weather.,0
5825,what is friday's weather,Get Weather.,0
5826,current temperatures for the lakeside,Get Weather.,0
5827,Is it raining today?,Get Weather.,0
5828,should i bring a sweater with me,Get Weather.,0
5829,Will it rain today?,Get Weather.,0
5830,What is the temperature today?,Get Weather.,0
5831,Please give me a 3 day forecast?,Get Weather.,0
5832,when it the storm supposed to come,Get Weather.,0
5833,What will the weather be at lunchtime today?,Get Weather.,0
5834,Do I need a jacket tomorrow?,Get Weather.,0
5835,what is tomorrow's temperature,Get Weather.,0
5836,Will there be good weather for the farmer's market in Kenosha on Saturday?,Get Weather.,0
5837,How foggy will San Francisco be today?,Get Weather.,0
5838,Is it going to snow in chicago tomorrow?,Get Weather.,0
5839,what is the weekend forecast,Get Weather.,0
5840,Do I need a jacket today?,Get Weather.,0
5841,What's the chance of rain?,Get Weather.,0
5842,is it snowing in NY,Get Weather.,0
5843,Should I carry an umbrella tonight?,Get Weather.,0
5844,Is it raining right now?,Get Weather.,0
5845,Weather today please,Get Weather.,0
5846,How hot will it get today?,Get Weather.,0
5847,What will the weather be like next week in Florida?,Get Weather.,0
5848,Will it snow today?,Get Weather.,0
5849,Should I expect rain tonight?,Get Weather.,0
5850,What is pollen count today,Unsupported Weather.,2
5851,Will it rain this weekend?,Get Weather.,0
5852,Is there rain in the forecast for today?,Get Weather.,0
5853,What is the temperature today,Get Weather.,0
5854,Are we expecting rain next Saturday?,Get Weather.,0
5855,What is the weather in Moscow,Get Weather.,0
5856,Do I need my heavy coat today?,Get Weather.,0
5857,Do I need an umbrella?,Get Weather.,0
5858,Do I need an umbrella?,Get Weather.,0
5859,How cold is it outside,Get Weather.,0
5860,Is it going to be cloudy on the day of the 21st?,Get Weather.,0
5861,Is it supposed to rain on Sunday?,Get Weather.,0
5862,WILL IT REACH 80 DEGREES TODAY?,Get Weather.,0
5863,how hot is it going to get today?,Get Weather.,0
5864,what is the temperature for saturday,Get Weather.,0
5865,Will it rain all day?,Get Weather.,0
5866,Whats the temperature in Winchester currently?,Get Weather.,0
5867,What is the humidity like today?,Get Weather.,0
5868,What is the weather in Puerto Rico?,Get Weather.,0
5869,What does next week's forecast for Atlanta look like?,Get Weather.,0
5870,How many inches of snow did Lamar get,Get Weather.,0
5871,Is any accumulation of snow expected tomorrow?,Get Weather.,0
5872,what is the weather like in Tampa today?,Get Weather.,0
5873,Should I wear a coat to work?,Get Weather.,0
5874,How humid will it be this week,Get Weather.,0
5875,how much rain did we get,Get Weather.,0
5876,Is it suppose to be cold today?,Get Weather.,0
5877,Should I bring rain boots?,Get Weather.,0
5878,Will it be windy in Seattle today?,Get Weather.,0
5879,What's the chance for rain today?,Get Weather.,0
5880,What is the current temperature?,Get Weather.,0
5881,How hot is it going to get today?,Get Weather.,0
5882,Is it hot in Miami Florida right now?,Get Weather.,0
5883,do i need an umbrella today,Get Weather.,0
5884,How hot is it outside?,Get Weather.,0
5885,How windy is it now?,Get Weather.,0
5886,is it going to be hot today?,Get Weather.,0
5887,what is the weather like in Aruba for the next 2 weeks,Get Weather.,0
5888,will it be humid today?,Get Weather.,0
5889,Any triple digit temps this week in TX?,Get Weather.,0
5890,is it going to be hot today,Get Weather.,0
5891,will there be storms today,Get Weather.,0
5892,Will I need to bring my umbrella today?,Get Weather.,0
5893,how warm will be sunday,Get Weather.,0
5894,Show 10-day forecast,Get Weather.,0
5895,When is the next thunderstorm?,Get Weather.,0
5896,Will it snow on Sunday?,Get Weather.,0
5897,Will it be sunny on the weekend,Get Weather.,0
5898,will it rain in savannah,Get Weather.,0
5899,"Is it snowing in Detroit, Michigan?",Get Weather.,0
5900,Should I take a jacket this weekend?,Get Weather.,0
5901,Is it getting hotter or colder tomorrow?,Get Weather.,0
5902,What is tomorrow' low?,Get Weather.,0
5903,Will it rain this weekend.,Get Weather.,0
5904,Is it going to rain Saturday?,Get Weather.,0
5905,What is the weather going to be like today?,Get Weather.,0
5906,Is it going to snow in Concord?,Get Weather.,0
5907,When is it going to rain next?,Get Weather.,0
5908,Is the rain going to die down today?,Get Weather.,0
5909,Will I have to shovel snow tomorrow?,Get Weather.,0
5910,will it snow today,Get Weather.,0
5911,Will there be thunder today,Get Weather.,0
5912,Is there rain in the forecast,Get Weather.,0
5913,Tell me today's weather forecast,Get Weather.,0
5914,What time is it supposed to start raining?,Get Weather.,0
5915,What is the weather for this week?,Get Weather.,0
5916,What will the weather be on this date,Get Weather.,0
5917,What is the weather in Greenville?,Get Weather.,0
5918,is there a thunderstorm headed this way,Get Weather.,0
5919,Will it snow this week in Flagstaff?,Get Weather.,0
5920,What does it feel like outside,Get Weather.,0
5921,Will we see thunderstorms today?,Get Weather.,0
5922,please show me the 10 day forecast,Get Weather.,0
5923,How cold will it be tonight?,Get Weather.,0
5924,What's the weather like in South Bend today?,Get Weather.,0
5925,Is it supposed to rain on Saturday?,Get Weather.,0
5926,Will today be windy?,Get Weather.,0
5927,Will it get cooler later today?,Get Weather.,0
5928,what's the weather going to be at 5pm today,Get Weather.,0
5929,what is the low temperature today,Get Weather.,0
5930,What can I expect the weather to be like today?,Get Weather.,0
5931,Will it storm tomorrow?,Get Weather.,0
5932,Is there currently any flooding in downtown?,Unsupported Weather.,2
5933,How much snow are we getting this weekend?,Get Weather.,0
5934,What is the highest temperature in Miami?,Get Weather.,0
5935,What's the temp out right now?,Get Weather.,0
5936,How hot is it outside?,Get Weather.,0
5937,Will it be warm enough for shorts today?,Get Weather.,0
5938,6 day forecast,Get Weather.,0
5939,Will I need my snowblower this week?,Get Weather.,0
5940,can i get away with wearing shorts today,Get Weather.,0
5941,Do I need rain boots?,Get Weather.,0
5942,When will it rain this week?,Get Weather.,0
5943,What's the weather in Wentz Run park today at 9am?,Get Weather.,0
5944,whats the temperature supposed to be like in the morning?,Get Weather.,0
5945,What is the forecast for tomorrow?,Get Weather.,0
5946,should i bring a jacket?,Get Weather.,0
5947,Will there be rains this weekend in San Diego?,Get Weather.,0
5948,what is the low for today,Get Weather.,0
5949,Do I need a sweatshirt?,Get Weather.,0
5950,How many inches of rain are we suppose to get?,Get Weather.,0
5951,will the temperature reach above 70 degrees today,Get Weather.,0
5952,Will I need an umbrella tomorrow?,Get Weather.,0
5953,how cold will it be on monday,Get Weather.,0
5954,what is the hottest temperature next week,Get Weather.,0
5955,whats the weather this week?,Get Weather.,0
5956,Is it going to rain tonight at home?,Get Weather.,0
5957,is it going to rain today,Get Weather.,0
5958,What is the temperature going to be today?,Get Weather.,0
5959,"What does the temperature feel like right now in Westhampton, MA?",Get Weather.,0
5960,will it rain today,Get Weather.,0
5961,What are the chances of it raining this weekend?,Get Weather.,0
5962,will i need my rubbers today,Get Weather.,0
5963,How windy will it be tomorrow?,Get Weather.,0
5964,When is the next time it's going to rain?,Get Weather.,0
5965,Will I need a jacket Or mittens tomorrow in Columbus,Get Weather.,0
5966,Will it be warm enough to swim outdoors on Tuesday?,Get Weather.,0
5967,Is it going to snow here today?,Get Weather.,0
5968,is it warm enough to go to the beach today,Get Weather.,0
5969,how many inches of rain,Get Weather.,0
5970,Today is going to rain a lot,Get Weather.,0
5971,What's the highest temperature for today?,Get Weather.,0
5972,Do I need to wear pants or shorts today?,Get Weather.,0
5973,forecast for India?,Get Weather.,0
5974,What will be the temperature in New York City at 10am tomorrow?,Get Weather.,0
5975,When will we see the sun again?,Get Sunrise.,3
5976,Should I take a jacket today,Get Weather.,0
5977,Today's weather,Get Weather.,0
5978,What's the weather like in Los Angeles California tomorrow.,Get Weather.,0
5979,What is the weather for Coral Springs tonight?,Get Weather.,0
5980,Whats the forecast,Get Weather.,0
5981,how hot is it out,Get Weather.,0
5982,Is it going to be windy today?,Get Weather.,0
5983,Is there any snow coming today?,Get Weather.,0
5984,Is it raining in Toronto this week?,Get Weather.,0
5985,is it cold today?,Get Weather.,0
5986,Any warnings for the beach?,Get Weather.,0
5987,Are there any severe thunderstorms in the area?,Get Weather.,0
5988,What is the weather tomorrow?,Get Weather.,0
5989,weather for Leon,Get Weather.,0
5990,Do I need an umbrella today?,Get Weather.,0
5991,how long will it be raining,Get Weather.,0
5992,is it going to rain today,Get Weather.,0
5993,Is it warm enough for shorts today?,Get Weather.,0
5994,is it windy today,Get Weather.,0
5995,Will it be sunny today?,Get Weather.,0
5996,how hot is it going to get today,Get Weather.,0
5997,Will it snow tomorrow?,Get Weather.,0
5998,what is the high for today?,Get Weather.,0
5999,new england area weather and news update,Get Weather.,0
6000,When is it supposed to start raining tomorrow,Get Weather.,0
6001,What's the forecast for next Tuesday?,Get Weather.,0
6002,what's the record low for tomorrow?,Get Weather.,0
6003,what is the next two weeks forecast,Get Weather.,0
6004,is it going to rain today,Get Weather.,0
6005,Is it flooding?,Get Weather.,0
6006,Will it be sunny?,Get Weather.,0
6007,Do I need to take an umbrella to work?,Get Weather.,0
6008,What's the high this week?,Get Weather.,0
6009,What is the temp outside/,Get Weather.,0
